"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-02-01"
"Position","Track Name","Artist","Streams","URL","2017-02-01"
"1","Shape of You","Ed Sheeran","7549041","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-02-01"
"2","Paris","The Chainsmokers","4181293","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-02-01"
"3","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3838281","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-02-01"
"4","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3460006","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-02-01"
"5","Castle on the Hill","Ed Sheeran","3456727","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-02-01"
"6","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","3217226","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-02-01"
"7","Starboy","The Weeknd","2851344","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-02-01"
"8","Say You Won't Let Go","James Arthur","2791403","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-02-01"
"9","Bad and Boujee (feat. Lil Uzi Vert)","Migos","2690183","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-02-01"
"10","Closer","The Chainsmokers","2632855","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-02-01"
"11","I Feel It Coming","The Weeknd","2592152","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-02-01"
"12","Don't Wanna Know","Maroon 5","2437691","https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r","2017-02-01"
"13","Call On Me - Ryan Riback Extended Remix","Starley","2437624","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-02-01"
"14","Scared to Be Lonely","Martin Garrix","2338292","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-02-01"
"15","Chantaje (feat. Maluma)","Shakira","2333265","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-02-01"
"16","Just Hold On","Steve Aoki","2154352","https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR","2017-02-01"
"17","Bad Things (with Camila Cabello)","Machine Gun Kelly","2119632","https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj","2017-02-01"
"18","Fake Love","Drake","2108734","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","2017-02-01"
"19","Let Me Love You","DJ Snake","1954771","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-02-01"
"20","How Far I'll Go - From ""Moana""","Alessia Cara","1907951","https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN","2017-02-01"
"21","24K Magic","Bruno Mars","1903059","https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P","2017-02-01"
"22","All Night","The Vamps","1765515","https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW","2017-02-01"
"23","Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer","1702316","https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ","2017-02-01"
"24","One Dance","Drake","1655974","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2017-02-01"
"25","Solo Dance","Martin Jensen","1635801","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-02-01"
"26","Side To Side","Ariana Grande","1630524","https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz","2017-02-01"
"27","Hear Me Now","Alok","1595550","https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON","2017-02-01"
"28","Issues","Julia Michaels","1571291","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-02-01"
"29","Cold Water (feat. Justin Bieber & MØ)","Major Lazer","1571056","https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p","2017-02-01"
