"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-04-06"
"Position","Track Name","Artist","Streams","URL","2017-04-06"
"1","Shape of You","Ed Sheeran","6121652","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-04-06"
"2","It Ain't Me (with Selena Gomez)","Kygo","3958963","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-04-06"
"3","HUMBLE.","Kendrick Lamar","3865830","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-04-06"
"4","Passionfruit","Drake","3827066","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-04-06"
"5","Something Just Like This","The Chainsmokers","3797881","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-04-06"
"6","Mask Off","Future","3407647","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-04-06"
"7","That's What I Like","Bruno Mars","3324676","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-04-06"
"8","Stay (with Alessia Cara)","Zedd","3283877","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-04-06"
"9","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2994396","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-04-06"
"10","Galway Girl","Ed Sheeran","2984947","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-04-06"
"11","Symphony (feat. Zara Larsson)","Clean Bandit","2920074","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-04-06"
"12","Slide (feat. Frank Ocean & Migos)","Calvin Harris","2640403","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-04-06"
"13","Paris","The Chainsmokers","2622717","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-04-06"
"14","Scared to Be Lonely","Martin Garrix","2503767","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-04-06"
"15","Issues","Julia Michaels","2474522","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-04-06"
"16","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","2242811","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-04-06"
"17","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2198095","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-04-06"
"18","You Don't Know Me - Radio Edit","Jax Jones","2128359","https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY","2017-04-06"
"19","Cold","Maroon 5","2106157","https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k","2017-04-06"
"20","Believer","Imagine Dragons","2061582","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-04-06"
"21","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","2030218","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-04-06"
"22","Chained To The Rhythm","Katy Perry","2007011","https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi","2017-04-06"
"23","Castle on the Hill","Ed Sheeran","1917260","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-04-06"
"24","iSpy (feat. Lil Yachty)","KYLE","1886313","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-04-06"
"25","Portland","Drake","1881198","https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h","2017-04-06"
"26","I Feel It Coming","The Weeknd","1787160","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-04-06"
"27","Call On Me - Ryan Riback Extended Remix","Starley","1755886","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-04-06"
"28","Solo Dance","Martin Jensen","1723502","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-04-06"
"29","Closer","The Chainsmokers","1718633","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-04-06"
"30","XO TOUR Llif3","Lil Uzi Vert","1698593","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-04-06"
"31","Say You Won't Let Go","James Arthur","1643613","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-04-06"
"32","Green Light","Lorde","1641229","https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5","2017-04-06"
"33","Perfect","Ed Sheeran","1623040","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-04-06"
"34","SUBEME LA RADIO","Enrique Iglesias","1614752","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-04-06"
"35","Location","Khalid","1588594","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-04-06"
"36","How Far I'll Go - From ""Moana""","Alessia Cara","1586728","https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN","2017-04-06"
"37","Starboy","The Weeknd","1537492","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-04-06"
"38","Tunnel Vision","Kodak Black","1514542","https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4","2017-04-06"
"39","Congratulations","Post Malone","1499593","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-04-06"
