"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-21"
"Position","Track Name","Artist","Streams","URL","2018-10-21"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","5016799","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-21"
"2","MIA (feat. Drake)","Bad Bunny","4265283","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-10-21"
"3","Happier","Marshmello","3312023","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-21"
"4","ZEZE (feat. Travis Scott & Offset)","Kodak Black","3076259","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-10-21"
"5","Shallow","Lady Gaga","2978471","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-10-21"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2744685","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-10-21"
"7","Better","Khalid","2659321","https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX","2018-10-21"
"8","Without Me","Halsey","2506680","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-10-21"
"9","SICKO MODE","Travis Scott","2404215","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-21"
"10","Promises (with Sam Smith)","Calvin Harris","2277430","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-21"
"11","In My Mind","Dynoro","2189879","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-21"
"12","I Love It (& Lil Pump)","Kanye West","2186157","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-21"
"13","Eastside (with Halsey & Khalid)","benny blanco","2164008","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-21"
"14","Girls Like You (feat. Cardi B)","Maroon 5","2149164","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-21"
"15","Lucid Dreams","Juice WRLD","2062687","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-21"
"16","Falling Down - Bonus Track","Lil Peep","2062396","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-21"
"17","SAD!","XXXTENTACION","1887982","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-21"
"18","In My Feelings","Drake","1885924","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-21"
"19","Mo Bamba","Sheck Wes","1866039","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-10-21"
"20","Moonlight","XXXTENTACION","1824828","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-21"
"21","Be Alright","Dean Lewis","1818708","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-21"
"22","when the party's over","Billie Eilish","1758643","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-10-21"
"23","Fine China","Future","1750768","https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN","2018-10-21"
"24","Vaina Loca","Ozuna","1746246","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-21"
