"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-30"
"Position","Track Name","Artist","Streams","URL","2018-10-30"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","5664598","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-30"
"2","MIA (feat. Drake)","Bad Bunny","4209546","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-10-30"
"3","Happier","Marshmello","3639124","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-30"
"4","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","3590674","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-10-30"
"5","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3531731","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-10-30"
"6","Shallow","Lady Gaga","3424016","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-10-30"
"7","ZEZE (feat. Travis Scott & Offset)","Kodak Black","3177091","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-10-30"
"8","Without Me","Halsey","3150412","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-10-30"
"9","SICKO MODE","Travis Scott","2798867","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-30"
"10","Better","Khalid","2698130","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2018-10-30"
"11","when the party's over","Billie Eilish","2383319","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-10-30"
"12","Mo Bamba","Sheck Wes","2378698","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-10-30"
"13","Promises (with Sam Smith)","Calvin Harris","2323887","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-30"
"14","Eastside (with Halsey & Khalid)","benny blanco","2310164","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-30"
"15","Girls Like You (feat. Cardi B)","Maroon 5","2226451","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-30"
"16","In My Mind","Dynoro","2185778","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-30"
"17","Lucid Dreams","Juice WRLD","2142535","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-30"
"18","Kiss and Make Up","Dua Lipa","2139457","https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3","2018-10-30"
"19","Be Alright","Dean Lewis","2094049","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-30"
"20","Falling Down - Bonus Track","Lil Peep","2036287","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-30"
"21","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","2020752","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-10-30"
"22","Woman Like Me (feat. Nicki Minaj)","Little Mix","1989898","https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1","2018-10-30"
"23","I Love It (& Lil Pump)","Kanye West","1986269","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-30"
"24","SAD!","XXXTENTACION","1980480","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-30"
"25","Moonlight","XXXTENTACION","1881095","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-30"
"26","Better Now","Post Malone","1867665","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-10-30"
"27","Let You Love Me","Rita Ora","1780447","https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS","2018-10-30"
"28","In My Feelings","Drake","1778448","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-30"
"29","Sweet but Psycho","Ava Max","1751927","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-10-30"
"30","Vaina Loca","Ozuna","1713529","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-30"
"31","BEBE","6ix9ine","1641179","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-10-30"
"32","I Like It","Cardi B","1618105","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-10-30"
