"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-03-14"
"Position","Track Name","Artist","Streams","URL","2017-03-14"
"1","Shape of You","Ed Sheeran","7721959","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-03-14"
"2","It Ain't Me (with Selena Gomez)","Kygo","4224010","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-03-14"
"3","Galway Girl","Ed Sheeran","4171588","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-03-14"
"4","Something Just Like This","The Chainsmokers","4022323","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-03-14"
"5","Castle on the Hill","Ed Sheeran","3350758","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-03-14"
"6","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3298190","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-03-14"
"7","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3269897","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-03-14"
"8","Paris","The Chainsmokers","3213508","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-03-14"
"9","That's What I Like","Bruno Mars","3010366","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-03-14"
"10","Stay (with Alessia Cara)","Zedd","2942473","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-03-14"
"11","Scared to Be Lonely","Martin Garrix","2845473","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-03-14"
"12","Chained To The Rhythm","Katy Perry","2647731","https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi","2017-03-14"
"13","Issues","Julia Michaels","2637634","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-03-14"
"14","Perfect","Ed Sheeran","2605624","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-03-14"
"15","Happier","Ed Sheeran","2444505","https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB","2017-03-14"
"16","Slide (feat. Frank Ocean & Migos)","Calvin Harris","2340004","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-03-14"
"17","I Feel It Coming","The Weeknd","2274037","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-03-14"
"18","Mask Off","Future","2272152","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-03-14"
