"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-06"
"Position","Track Name","Artist","Streams","URL","2018-10-06"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4809871","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-06"
"2","Happier","Marshmello","4012507","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-06"
"3","I Love It (& Lil Pump)","Kanye West","3928566","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-06"
"4","Falling Down - Bonus Track","Lil Peep","3173571","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-06"
"5","Promises (with Sam Smith)","Calvin Harris","3155439","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-06"
"6","In My Mind","Dynoro","2974989","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-06"
"7","Eastside (with Halsey & Khalid)","benny blanco","2858149","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-06"
"8","In My Feelings","Drake","2710658","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-06"
"9","SICKO MODE","Travis Scott","2589355","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-06"
"10","Lucid Dreams","Juice WRLD","2502501","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-06"
"11","Better","Khalid","2259379","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-10-06"
"12","Vaina Loca","Ozuna","2221445","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-06"
"13","BEBE","6ix9ine","2197353","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-10-06"
"14","SAD!","XXXTENTACION","2193102","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-06"
"15","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","2187303","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-10-06"
"16","Girls Like You (feat. Cardi B)","Maroon 5","2171050","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-06"
"17","Moonlight","XXXTENTACION","2160766","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-06"
"18","Be Alright","Dean Lewis","2146660","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-06"
"19","STOOPID","6ix9ine","2112880","https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K","2018-10-06"
"20","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","2057543","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-10-06"
"21","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2041716","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-10-06"
"22","Without Me","Halsey","2016886","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-10-06"
"23","Electricity (with Dua Lipa)","Silk City","2005170","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-10-06"
"24","I Like It","Cardi B","1945550","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-10-06"
"25","Mo Bamba","Sheck Wes","1934036","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-10-06"
"26","Taste (feat. Offset)","Tyga","1890269","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-10-06"
"27","Never Recover (Lil Baby & Gunna, Drake)","Lil Baby","1874002","https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ","2018-10-06"
"28","Lucky You (feat. Joyner Lucas)","Eminem","1837815","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-10-06"
"29","Natural","Imagine Dragons","1789369","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-10-06"
"30","Better Now","Post Malone","1776547","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-10-06"
"31","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1760864","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-10-06"
"32","Te Boté - Remix","Nio Garcia","1737060","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-10-06"
"33","Solo (feat. Demi Lovato)","Clean Bandit","1555976","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-10-06"
"34","Youngblood","5 Seconds of Summer","1552412","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-10-06"
"35","Shallow","Lady Gaga","1551560","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-10-06"
"36","Nonstop","Drake","1542806","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-10-06"
"37","Rise","Jonas Blue","1538709","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-10-06"
"38","Beautiful (feat. Camila Cabello)","Bazzi","1519812","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-10-06"
"39","No Es Justo","J Balvin","1511451","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-10-06"
"40","Cuando Te Besé","Becky G","1496130","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-10-06"
"41","Shotgun","George Ezra","1489324","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-10-06"
"42","No Brainer","DJ Khaled","1463277","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-10-06"
"43","Quiere Beber","Anuel Aa","1448982","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-10-06"
"44","God is a woman","Ariana Grande","1414643","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-10-06"
"45","Thunderclouds","Sia","1409928","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-10-06"
"46","Noticed","Lil Mosey","1409732","https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC","2018-10-06"
"47","Body (feat. brando)","Loud Luxury","1403019","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-10-06"
"48","Jocelyn Flores","XXXTENTACION","1397534","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-10-06"
"49","One Kiss (with Dua Lipa)","Calvin Harris","1396874","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-10-06"
"50","breathin","Ariana Grande","1387318","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-10-06"
"51","Wake Up in the Sky","Gucci Mane","1386507","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-10-06"
"52","Don't Cry (feat. XXXTENTACION)","Lil Wayne","1359726","https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne","2018-10-06"
"53","Killshot","Eminem","1356178","https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv","2018-10-06"
"54","God's Plan","Drake","1315818","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-10-06"
"55","rockstar (feat. 21 Savage)","Post Malone","1314213","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-10-06"
