"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-14"
"Position","Track Name","Artist","Streams","URL","2018-08-14"
"1","In My Feelings","Drake","6318218","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-14"
"2","No Brainer","DJ Khaled","3665072","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-14"
"3","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3556629","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-14"
"4","Girls Like You (feat. Cardi B)","Maroon 5","3517483","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-14"
"5","SICKO MODE","Travis Scott","3454664","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-14"
"6","Lucid Dreams","Juice WRLD","3207568","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-14"
"7","Eastside (with Halsey & Khalid)","benny blanco","3166420","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-14"
"8","I Like It","Cardi B","3034522","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-14"
"9","In My Mind","Dynoro","2839003","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-14"
"10","Taste (feat. Offset)","Tyga","2797271","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-14"
"11","SAD!","XXXTENTACION","2764929","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-08-14"
"12","Solo (feat. Demi Lovato)","Clean Bandit","2753725","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-08-14"
"13","Rise","Jonas Blue","2626281","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-08-14"
"14","Better Now","Post Malone","2623360","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-08-14"
"15","Jackie Chan","Tiësto","2537499","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-08-14"
"16","STARGAZING","Travis Scott","2458241","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-08-14"
"17","Youngblood","5 Seconds of Summer","2422978","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-08-14"
"18","God is a woman","Ariana Grande","2416892","https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ","2018-08-14"
"19","One Kiss (with Dua Lipa)","Calvin Harris","2363253","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-08-14"
"20","Te Boté - Remix","Nio Garcia","2188071","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-08-14"
"21","Body (feat. brando)","Loud Luxury","2169337","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-08-14"
"22","Moonlight","XXXTENTACION","1991149","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-08-14"
"23","Nonstop","Drake","1939653","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-08-14"
"24","Sin Pijama","Becky G","1887322","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-08-14"
"25","Vaina Loca","Ozuna","1873248","https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ","2018-08-14"
"26","God's Plan","Drake","1831899","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-08-14"
"27","Happy Now","Zedd","1761198","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-08-14"
"28","Born To Be Yours","Kygo","1672043","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-08-14"
"29","2002","Anne-Marie","1671933","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-08-14"
"30","Beautiful (feat. Camila Cabello)","Bazzi","1626085","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-08-14"
"31","No Es Justo","J Balvin","1616382","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-08-14"
"32","Ocean (feat. Khalid)","Martin Garrix","1573988","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-08-14"
"33","Nevermind","Dennis Lloyd","1564209","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-08-14"
"34","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","1525052","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-08-14"
"35","Nice For What","Drake","1508107","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-08-14"
"36","rockstar (feat. 21 Savage)","Post Malone","1483976","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-08-14"
"37","Jocelyn Flores","XXXTENTACION","1482111","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-08-14"
"38","Psycho (feat. Ty Dolla $ign)","Post Malone","1477878","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-08-14"
"39","Clandestino","Shakira","1465812","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-08-14"
"40","Be Alright","Dean Lewis","1442380","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-08-14"
"41","changes","XXXTENTACION","1430518","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-08-14"
"42","Shotgun","George Ezra","1415630","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-08-14"
"43","no tears left to cry","Ariana Grande","1411245","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-08-14"
"44","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1398071","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-08-14"
"45","Don’t Matter To Me (with Michael Jackson)","Drake","1368983","https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0","2018-08-14"
"46","X - Remix","Nicky Jam","1279983","https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw","2018-08-14"
"47","Taking A Walk","Trippie Redd","1270482","https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2","2018-08-14"
"48","Shape of You","Ed Sheeran","1247893","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-08-14"
"49","Barbie Dreams","Nicki Minaj","1242000","https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B","2018-08-14"
"50","I'm a Mess","Bebe Rexha","1230487","https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R","2018-08-14"
"51","SWISH","Tyga","1171016","https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD","2018-08-14"
"52","Don't Leave Me Alone (feat. Anne-Marie)","David Guetta","1167772","https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk","2018-08-14"
"53","Yes Indeed","Lil Baby","1153039","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-08-14"
"54","The Middle","Zedd","1149823","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-08-14"
"55","High Hopes","Panic! At The Disco","1148077","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-08-14"
"56","X","Nicky Jam","1139563","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-08-14"
"57","FRIENDS","Marshmello","1105229","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-08-14"
"58","Me Niego","Reik","1093466","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-08-14"
"59","Bed (feat. Ariana Grande)","Nicki Minaj","1091979","https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv","2018-08-14"
"60","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1079232","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-08-14"
"61","YOSEMITE","Travis Scott","1067723","https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR","2018-08-14"
"62","Natural","Imagine Dragons","1067513","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-08-14"
"63","Cuando Te Besé","Becky G","1063467","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-08-14"
"64","IDGAF","Dua Lipa","1061401","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-08-14"
"65","Havana (feat. Young Thug)","Camila Cabello","1051503","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-08-14"
"66","lovely (with Khalid)","Billie Eilish","1049074","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-08-14"
"67","Look Alive (feat. Drake)","BlocBoy JB","1023681","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-08-14"
"68","Darkside","Alan Walker","1012717","https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG","2018-08-14"
"69","La Player (Bandolera)","Zion & Lennox","1000868","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-08-14"
"70","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1000524","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-08-14"
"71","Believer","Imagine Dragons","988131","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","2018-08-14"
"72","WAKE UP","Travis Scott","976591","https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG","2018-08-14"
"73","Asesina","Brytiago","975436","https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK","2018-08-14"
"74","New Rules","Dua Lipa","970464","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-08-14"
"75","Flames","David Guetta","958229","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-08-14"
"76","CAROUSEL","Travis Scott","941062","https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI","2018-08-14"
