"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-14"
"Position","Track Name","Artist","Streams","URL","2019-01-14"
"1","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4688801","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-14"
"2","Wow.","Post Malone","4199297","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-14"
"3","thank u, next","Ariana Grande","3889128","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-14"
"4","Without Me","Halsey","3796781","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-14"
"5","Calma - Remix","Pedro Capó","3120473","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-14"
"6","Sweet but Psycho","Ava Max","3114023","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-14"
"7","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3009051","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-14"
"8","High Hopes","Panic! At The Disco","2775542","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-14"
"9","Dancing With A Stranger (with Normani)","Sam Smith","2712046","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-01-14"
"10","MIA (feat. Drake)","Bad Bunny","2675609","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-14"
"11","Happier","Marshmello","2611846","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-14"
"12","Lost in the Fire","Gesaffelstein","2592179","https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG","2019-01-14"
"13","SICKO MODE","Travis Scott","2547078","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-14"
"14","Going Bad (feat. Drake)","Meek Mill","2447161","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-14"
"15","Adan y Eva","Paulo Londra","2370608","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-14"
