"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-01"
"Position","Track Name","Artist","Streams","URL","2018-09-01"
"1","Lucky You (feat. Joyner Lucas)","Eminem","4929412","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-01"
"2","In My Feelings","Drake","4878327","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-01"
"3","The Ringer","Eminem","4775421","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-09-01"
"4","Greatest","Eminem","3379818","https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv","2018-09-01"
"5","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3310500","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-01"
"6","Girls Like You (feat. Cardi B)","Maroon 5","3309285","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-01"
"7","Eastside (with Halsey & Khalid)","benny blanco","3248420","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-01"
"8","In My Mind","Dynoro","3144354","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-01"
"9","SICKO MODE","Travis Scott","3032001","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-01"
"10","Not Alike (feat. Royce Da 5'9)","Eminem","2991215","https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU","2018-09-01"
"11","Lucid Dreams","Juice WRLD","2912893","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-01"
"12","No Brainer","DJ Khaled","2906004","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-01"
"13","Kamikaze","Eminem","2878008","https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy","2018-09-01"
"14","Promises (with Sam Smith)","Calvin Harris","2833919","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-01"
"15","Fall","Eminem","2760482","https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato","2018-09-01"
"16","Taste (feat. Offset)","Tyga","2681516","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-01"
"17","I Like It","Cardi B","2629913","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-01"
"18","God is a woman","Ariana Grande","2618554","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-01"
"19","Normal","Eminem","2588692","https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1","2018-09-01"
"20","Happier","Marshmello","2538417","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-01"
"21","Vaina Loca","Ozuna","2450923","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-01"
"22","Stepping Stone","Eminem","2413927","https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX","2018-09-01"
"23","breathin","Ariana Grande","2396403","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-01"
"24","SAD!","XXXTENTACION","2357793","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-01"
"25","Rise","Jonas Blue","2286383","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-01"
"26","Solo (feat. Demi Lovato)","Clean Bandit","2275610","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-01"
"27","Body (feat. brando)","Loud Luxury","2254300","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-09-01"
"28","Better Now","Post Malone","2198684","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-01"
"29","Jackie Chan","Tiësto","2170883","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-09-01"
"30","Te Boté - Remix","Nio Garcia","2138807","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-01"
"31","Paul - Skit","Paul Rosenberg","2130142","https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI","2018-09-01"
"32","Venom - Music From The Motion Picture","Eminem","2057352","https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4","2018-09-01"
"33","One Kiss (with Dua Lipa)","Calvin Harris","2034870","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-09-01"
"34","Youngblood","5 Seconds of Summer","2034136","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-01"
"35","BEBE","6ix9ine","2033756","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-01"
"36","Be Alright","Dean Lewis","1990185","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-01"
"37","Nonstop","Drake","1886351","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-01"
"38","Em Calls Paul - Skit","Eminem","1873514","https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15","2018-09-01"
"39","Good Guy (feat. Jessie Reyez)","Eminem","1855721","https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU","2018-09-01"
"40","Moonlight","XXXTENTACION","1847165","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-01"
"41","Nice Guy (with Jessie Reyez)","Eminem","1807746","https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi","2018-09-01"
"42","Sin Pijama","Becky G","1787000","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-09-01"
"43","No Es Justo","J Balvin","1710699","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-09-01"
"44","God's Plan","Drake","1655675","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-09-01"
"45","Happy Now","Zedd","1627091","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-09-01"
"46","no tears left to cry","Ariana Grande","1609502","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-09-01"
"47","Beautiful (feat. Camila Cabello)","Bazzi","1597874","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-01"
"48","Shotgun","George Ezra","1553892","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-01"
"49","Natural","Imagine Dragons","1492793","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-01"
"50","rockstar (feat. 21 Savage)","Post Malone","1430597","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-09-01"
"51","STARGAZING","Travis Scott","1405955","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-09-01"
"52","Jocelyn Flores","XXXTENTACION","1391268","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-09-01"
"53","Whenever (feat. Conor Maynard)","Kris Kross Amsterdam","1386432","https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z","2018-09-01"
"54","Psycho (feat. Ty Dolla $ign)","Post Malone","1333234","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-09-01"
"55","2002","Anne-Marie","1332649","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-09-01"
"56","Clandestino","Shakira","1319494","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-09-01"
