"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-29"
"Position","Track Name","Artist","Streams","URL","2018-08-29"
"1","In My Feelings","Drake","4792229","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-29"
"2","Girls Like You (feat. Cardi B)","Maroon 5","3529004","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-29"
"3","Eastside (with Halsey & Khalid)","benny blanco","3429921","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-29"
"4","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3315947","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-29"
"5","SICKO MODE","Travis Scott","3312056","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-29"
"6","Lucid Dreams","Juice WRLD","3236006","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-29"
"7","No Brainer","DJ Khaled","3069177","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-29"
"8","God is a woman","Ariana Grande","3027141","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-08-29"
"9","In My Mind","Dynoro","2988244","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-29"
"10","Promises (with Sam Smith)","Calvin Harris","2881352","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-08-29"
"11","breathin","Ariana Grande","2761669","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-08-29"
"12","Taste (feat. Offset)","Tyga","2736202","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-29"
"13","I Like It","Cardi B","2701764","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-29"
"14","Happier","Marshmello","2596017","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-08-29"
"15","SAD!","XXXTENTACION","2470316","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-08-29"
"16","Solo (feat. Demi Lovato)","Clean Bandit","2417420","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-08-29"
"17","Rise","Jonas Blue","2404769","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-08-29"
"18","Better Now","Post Malone","2320950","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-08-29"
"19","Body (feat. brando)","Loud Luxury","2312491","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-08-29"
"20","Jackie Chan","Tiësto","2241360","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-08-29"
"21","Youngblood","5 Seconds of Summer","2200030","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-08-29"
"22","Vaina Loca","Ozuna","2170701","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-08-29"
"23","Be Alright","Dean Lewis","2106547","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-08-29"
"24","One Kiss (with Dua Lipa)","Calvin Harris","1965846","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-08-29"
"25","Te Boté - Remix","Nio Garcia","1956073","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-08-29"
"26","Moonlight","XXXTENTACION","1951888","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-08-29"
"27","Nonstop","Drake","1912456","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-08-29"
"28","Happy Now","Zedd","1839713","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-08-29"
"29","no tears left to cry","Ariana Grande","1816885","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-08-29"
"30","Beautiful (feat. Camila Cabello)","Bazzi","1727482","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-08-29"
"31","Sin Pijama","Becky G","1661907","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-08-29"
"32","God's Plan","Drake","1656933","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-08-29"
"33","STARGAZING","Travis Scott","1624912","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-08-29"
"34","No Es Justo","J Balvin","1579216","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-08-29"
"35","Shotgun","George Ezra","1558179","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-08-29"
"36","2002","Anne-Marie","1502322","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-08-29"
"37","rockstar (feat. 21 Savage)","Post Malone","1499393","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-08-29"
"38","Jocelyn Flores","XXXTENTACION","1484833","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-08-29"
"39","Nevermind","Dennis Lloyd","1440362","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-08-29"
"40","Natural","Imagine Dragons","1426873","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-08-29"
"41","Psycho (feat. Ty Dolla $ign)","Post Malone","1415656","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-08-29"
"42","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1410117","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-08-29"
"43","changes","XXXTENTACION","1375754","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-08-29"
"44","Whenever (feat. Conor Maynard)","Kris Kross Amsterdam","1360531","https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z","2018-08-29"
"45","Clandestino","Shakira","1357143","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-08-29"
