"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-07-31"
"Position","Track Name","Artist","Streams","URL","2018-07-31"
"1","In My Feelings","Drake","8397516","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-07-31"
"2","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","4552685","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-07-31"
"3","No Brainer","DJ Khaled","4331520","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-07-31"
"4","Girls Like You (feat. Cardi B)","Maroon 5","3869309","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-07-31"
"5","I Like It","Cardi B","3683758","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-07-31"
"6","Lucid Dreams","Juice WRLD","3421701","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-07-31"
"7","Taste (feat. Offset)","Tyga","3337245","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-07-31"
"8","Solo (feat. Demi Lovato)","Clean Bandit","3217235","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-07-31"
"9","SAD!","XXXTENTACION","3135605","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-07-31"
"10","God is a woman","Ariana Grande","3116167","https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ","2018-07-31"
"11","Rise","Jonas Blue","2960561","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-07-31"
"12","Eastside (with Halsey & Khalid)","benny blanco","2956991","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-07-31"
"13","Jackie Chan","Tiësto","2881463","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-07-31"
"14","Better Now","Post Malone","2865434","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-07-31"
"15","One Kiss (with Dua Lipa)","Calvin Harris","2759476","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-07-31"
"16","Youngblood","5 Seconds of Summer","2647459","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-07-31"
"17","Te Boté - Remix","Nio Garcia","2397238","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-07-31"
"18","In My Mind","Dynoro","2311340","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-07-31"
"19","Moonlight","XXXTENTACION","2270423","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-07-31"
"20","Don’t Matter To Me (with Michael Jackson)","Drake","2247021","https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0","2018-07-31"
"21","Nonstop","Drake","2167601","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-07-31"
"22","Sin Pijama","Becky G","2137192","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-07-31"
"23","Ocean (feat. Khalid)","Martin Garrix","2113877","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-07-31"
"24","Body","Loud Luxury","2077775","https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r","2018-07-31"
"25","God's Plan","Drake","2069126","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-07-31"
"26","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","1961043","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-07-31"
"27","Born To Be Yours","Kygo","1899160","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-07-31"
"28","Nice For What","Drake","1872525","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-07-31"
"29","2002","Anne-Marie","1862100","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-07-31"
