"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-23"
"Position","Track Name","Artist","Streams","URL","2019-01-23"
"1","7 rings","Ariana Grande","9253267","https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF","2019-01-23"
"2","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4653925","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-23"
"3","Wow.","Post Malone","4570842","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-23"
"4","Without Me","Halsey","3927405","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-23"
"5","thank u, next","Ariana Grande","3857437","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-23"
"6","Dancing With A Stranger (with Normani)","Sam Smith","3323953","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-01-23"
"7","Calma - Remix","Pedro Capó","3293205","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-23"
"8","Sweet but Psycho","Ava Max","3051640","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-23"
"9","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","2921657","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-23"
"10","MIA (feat. Drake)","Bad Bunny","2729072","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-23"
"11","High Hopes","Panic! At The Disco","2671775","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-23"
"12","Happier","Marshmello","2544950","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-23"
"13","Shallow","Lady Gaga","2479589","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-01-23"
"14","Adan y Eva","Paulo Londra","2454753","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-23"
"15","Going Bad (feat. Drake)","Meek Mill","2454224","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-23"
"16","SICKO MODE","Travis Scott","2437712","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-23"
"17","Secreto","Anuel Aa","2353104","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-01-23"
"18","Saturday Nights","Khalid","2233859","https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8","2019-01-23"
"19","Lost in the Fire","Gesaffelstein","2215356","https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG","2019-01-23"
"20","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2198083","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-01-23"
"21","Giant (with Rag'n'Bone Man)","Calvin Harris","2025874","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-01-23"
