"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-17"
"Position","Track Name","Artist","Streams","URL","2018-12-17"
"1","thank u, next","Ariana Grande","5283642","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-12-17"
"2","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3733169","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2018-12-17"
"3","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3446334","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-12-17"
"4","Without Me","Halsey","3352737","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-12-17"
"5","All I Want for Christmas Is You","Mariah Carey","3254769","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-12-17"
"6","MIA (feat. Drake)","Bad Bunny","2791349","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-12-17"
"7","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2702738","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2018-12-17"
"8","SICKO MODE","Travis Scott","2691991","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-12-17"
"9","Last Christmas","Wham!","2571678","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2018-12-17"
"10","Happier","Marshmello","2483944","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-12-17"
"11","Sweet but Psycho","Ava Max","2483658","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-12-17"
"12","imagine","Ariana Grande","2366220","https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F","2018-12-17"
"13","Going Bad (feat. Drake)","Meek Mill","2348491","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2018-12-17"
"14","Santa Tell Me","Ariana Grande","2251990","https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","2018-12-17"
"15","Adan y Eva","Paulo Londra","2250962","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-12-17"
"16","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1995706","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-12-17"
"17","Shallow","Lady Gaga","1968721","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-12-17"
"18","Mo Bamba","Sheck Wes","1958108","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-12-17"
