"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-03-22"
"Position","Track Name","Artist","Streams","URL","2019-03-22"
"1","7 rings","Ariana Grande","4786814","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-03-22"
"2","Con Calma","Daddy Yankee","4692944","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-03-22"
"3","Sucker","Jonas Brothers","3994474","https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO","2019-03-22"
"4","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3534886","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-03-22"
"5","Shallow","Lady Gaga","3506897","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-03-22"
"6","Wow.","Post Malone","3442119","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-03-22"
"7","break up with your girlfriend, i'm bored","Ariana Grande","3344026","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-03-22"
"8","Dancing With A Stranger (with Normani)","Sam Smith","2733881","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-03-22"
"9","Sweet but Psycho","Ava Max","2648848","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-03-22"
"10","Calma - Remix","Pedro Capó","2630661","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-03-22"
"11","Baila Baila Baila","Ozuna","2529955","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-03-22"
"12","Secreto","Anuel Aa","2511658","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-03-22"
"13","MIDDLE CHILD","J. Cole","2497177","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-03-22"
"14","Happier","Marshmello","2493558","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-03-22"
"15","Don't Call Me Up","Mabel","2414866","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-03-22"
"16","thank u, next","Ariana Grande","2381530","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-03-22"
"17","Without Me","Halsey","2339493","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-03-22"
"18","bury a friend","Billie Eilish","2292969","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-03-22"
"19","Here With Me","Marshmello","2265009","https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac","2019-03-22"
"20","i'm so tired...","Lauv","2238447","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-03-22"
"21","Giant (with Rag'n'Bone Man)","Calvin Harris","2167359","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-03-22"
"22","Talk","Khalid","2115955","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-03-22"
"23","Murder On My Mind","YNW Melly","2113076","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC","2019-03-22"
"24","HP","Maluma","2063696","https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW","2019-03-22"
