"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-05"
"Position","Track Name","Artist","Streams","URL","2019-01-05"
"1","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4221599","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-05"
"2","thank u, next","Ariana Grande","4194463","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-05"
"3","Wow.","Post Malone","3907312","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-05"
"4","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3441220","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-05"
"5","Without Me","Halsey","3260378","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-05"
"6","Sweet but Psycho","Ava Max","2966901","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-05"
"7","MIA (feat. Drake)","Bad Bunny","2875423","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-05"
"8","Calma - Remix","Pedro Capó","2871984","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-05"
"9","Happier","Marshmello","2635307","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-05"
"10","SICKO MODE","Travis Scott","2632718","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-05"
"11","High Hopes","Panic! At The Disco","2530894","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-05"
"12","Adan y Eva","Paulo Londra","2465543","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-05"
"13","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2397125","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-01-05"
"14","Going Bad (feat. Drake)","Meek Mill","2338237","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-05"
"15","Shallow","Lady Gaga","2048168","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-01-05"
"16","Eastside (with Halsey & Khalid)","benny blanco","1936834","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-01-05"
"17","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1922782","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-01-05"
"18","Mo Bamba","Sheck Wes","1914179","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2019-01-05"
"19","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1824991","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2019-01-05"
"20","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1818277","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2019-01-05"
"21","imagine","Ariana Grande","1764898","https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F","2019-01-05"
"22","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1757356","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2019-01-05"
"23","Girls Like You (feat. Cardi B)","Maroon 5","1757297","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-01-05"
"24","Better Now","Post Malone","1751422","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-01-05"
"25","when the party's over","Billie Eilish","1727152","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2019-01-05"
"26","SAD!","XXXTENTACION","1699488","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2019-01-05"
"27","Better","Khalid","1668231","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2019-01-05"
"28","Lucid Dreams","Juice WRLD","1643540","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","2019-01-05"
"29","Bohemian Rhapsody - Remastered 2011","Queen","1618032","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-01-05"
"30","In My Mind","Dynoro","1607187","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2019-01-05"
"31","Ella Quiere Beber - Remix","Anuel Aa","1594933","https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq","2019-01-05"
"32","Be Alright","Dean Lewis","1577901","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2019-01-05"
"33","Saturday Nights","Khalid","1487666","https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8","2019-01-05"
"34","rockstar (feat. 21 Savage)","Post Malone","1483483","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2019-01-05"
"35","Leave Me Alone","Flipp Dinero","1456413","https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g","2019-01-05"
