"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-03"
"Position","Track Name","Artist","Streams","URL","2018-12-03"
"1","thank u, next","Ariana Grande","7450416","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-12-03"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3970284","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-12-03"
"3","Without Me","Halsey","3300720","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-12-03"
"4","All I Want for Christmas Is You","Mariah Carey","3186596","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-12-03"
"5","MIA (feat. Drake)","Bad Bunny","3140172","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-12-03"
"6","Happier","Marshmello","2808558","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-12-03"
"7","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2637954","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-12-03"
"8","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2636349","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-12-03"
"9","SICKO MODE","Travis Scott","2593800","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-12-03"
"10","TIC TOC (feat. Lil Baby)","6ix9ine","2501726","https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk","2018-12-03"
"11","Going Bad (feat. Drake)","Meek Mill","2455827","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2018-12-03"
"12","KIKA (feat. Tory Lanez)","6ix9ine","2431660","https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3","2018-12-03"
"13","Sweet but Psycho","Ava Max","2352256","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-12-03"
"14","Shallow","Lady Gaga","2318097","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-12-03"
"15","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","2308212","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-12-03"
"16","Adan y Eva","Paulo Londra","2282982","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-12-03"
"17","Santa Tell Me","Ariana Grande","2277934","https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","2018-12-03"
"18","Mo Bamba","Sheck Wes","2223778","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-12-03"
"19","when the party's over","Billie Eilish","2201867","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-12-03"
"20","Last Christmas","Wham!","2119050","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2018-12-03"
"21","Bohemian Rhapsody - Remastered 2011","Queen","2109281","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-12-03"
"22","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","2021494","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2018-12-03"
"23","Better","Khalid","1974779","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2018-12-03"
"24","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1826252","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-12-03"
"25","BEBE","6ix9ine","1777573","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-12-03"
"26","MAMA (feat. Nicki Minaj, Kanye West)","6ix9ine","1749897","https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo","2018-12-03"
"27","Eastside (with Halsey & Khalid)","benny blanco","1738329","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-12-03"
"28","It's Beginning to Look a Lot Like Christmas","Michael Bublé","1729028","https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI","2018-12-03"
"29","Girls Like You (feat. Cardi B)","Maroon 5","1718618","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-12-03"
"30","Lucid Dreams","Juice WRLD","1690720","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-12-03"
"31","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1689509","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2018-12-03"
"32","Be Alright","Dean Lewis","1642957","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-12-03"
"33","Jingle Bell Rock","Bobby Helms","1624075","https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya","2018-12-03"
"34","In My Mind","Dynoro","1608416","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-12-03"
"35","SAD!","XXXTENTACION","1585855","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-12-03"
"36","come out and play","Billie Eilish","1576484","https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4","2018-12-03"
"37","Rockin' Around The Christmas Tree","Brenda Lee","1559971","https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97","2018-12-03"
"38","Better Now","Post Malone","1549770","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-12-03"
"39","Promises (with Sam Smith)","Calvin Harris","1524748","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-12-03"
"40","Let You Love Me","Rita Ora","1507616","https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP","2018-12-03"
"41","Mistletoe","Justin Bieber","1462302","https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA","2018-12-03"
"42","Ruin My Life","Zara Larsson","1455191","https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU","2018-12-03"
"43","Moonlight","XXXTENTACION","1452535","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-12-03"
"44","Woman Like Me (feat. Nicki Minaj)","Little Mix","1433313","https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED","2018-12-03"
"45","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","1428007","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-12-03"
"46","Bad Liar","Imagine Dragons","1425487","https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","2018-12-03"
"47","lovely (with Khalid)","Billie Eilish","1415524","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-12-03"
"48","BAD!","XXXTENTACION","1414918","https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T","2018-12-03"
"49","WAKA (feat. A Boogie Wit da Hoodie)","6ix9ine","1397098","https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS","2018-12-03"
"50","Do They Know It's Christmas? - 1984 Version","Band Aid","1393704","https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf","2018-12-03"
"51","Kiss and Make Up","Dua Lipa","1390548","https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3","2018-12-03"
"52","Wake Up in the Sky","Gucci Mane","1381074","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-12-03"
"53","It's the Most Wonderful Time of the Year","Andy Williams","1371024","https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN","2018-12-03"
"54","Vaina Loca","Ozuna","1355054","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-12-03"
"55","Calma - Remix","Pedro Capó","1347321","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2018-12-03"
"56","Happy Now","Kygo","1340861","https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4","2018-12-03"
"57","Falling Down - Bonus Track","Lil Peep","1331231","https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9","2018-12-03"
