"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-03"
"Position","Track Name","Artist","Streams","URL","2018-09-03"
"1","Lucky You (feat. Joyner Lucas)","Eminem","4692653","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-03"
"2","In My Feelings","Drake","4305393","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-03"
"3","The Ringer","Eminem","4178129","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-09-03"
"4","Eastside (with Halsey & Khalid)","benny blanco","3282712","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-03"
"5","Girls Like You (feat. Cardi B)","Maroon 5","3146399","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-03"
"6","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3012813","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-03"
"7","Greatest","Eminem","2903788","https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv","2018-09-03"
"8","In My Mind","Dynoro","2876342","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-03"
"9","SICKO MODE","Travis Scott","2810641","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-03"
"10","Lucid Dreams","Juice WRLD","2772040","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-03"
"11","Promises (with Sam Smith)","Calvin Harris","2708667","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-03"
"12","No Brainer","DJ Khaled","2675864","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-03"
"13","Not Alike (feat. Royce Da 5'9)","Eminem","2643058","https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU","2018-09-03"
"14","Happier","Marshmello","2594747","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-03"
"15","Fall","Eminem","2547330","https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato","2018-09-03"
"16","God is a woman","Ariana Grande","2480962","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-03"
"17","Kamikaze","Eminem","2447720","https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy","2018-09-03"
"18","Taste (feat. Offset)","Tyga","2431477","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-03"
"19","I Like It","Cardi B","2342962","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-03"
"20","breathin","Ariana Grande","2272333","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-03"
"21","SAD!","XXXTENTACION","2240274","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-03"
"22","Be Alright","Dean Lewis","2174136","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-03"
"23","Vaina Loca","Ozuna","2173022","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-03"
"24","Rise","Jonas Blue","2155088","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-03"
"25","Body (feat. brando)","Loud Luxury","2098721","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-09-03"
"26","Normal","Eminem","2095920","https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1","2018-09-03"
"27","Solo (feat. Demi Lovato)","Clean Bandit","2075400","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-03"
"28","Better Now","Post Malone","2072038","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-03"
"29","BEBE","6ix9ine","2004920","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-03"
"30","Stepping Stone","Eminem","1992399","https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX","2018-09-03"
"31","Jackie Chan","Tiësto","1991738","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-09-03"
"32","Youngblood","5 Seconds of Summer","1957515","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-03"
"33","Te Boté - Remix","Nio Garcia","1838998","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-03"
"34","One Kiss (with Dua Lipa)","Calvin Harris","1794772","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-09-03"
"35","Venom - Music From The Motion Picture","Eminem","1767986","https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4","2018-09-03"
"36","Moonlight","XXXTENTACION","1736904","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-03"
"37","Nonstop","Drake","1665983","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-03"
"38","Paul - Skit","Paul Rosenberg","1665905","https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI","2018-09-03"
"39","Good Guy (feat. Jessie Reyez)","Eminem","1629314","https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU","2018-09-03"
"40","Happy Now","Zedd","1580193","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-09-03"
"41","Natural","Imagine Dragons","1564299","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-03"
"42","Beautiful (feat. Camila Cabello)","Bazzi","1544805","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-03"
"43","Sin Pijama","Becky G","1543636","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-09-03"
"44","No Es Justo","J Balvin","1524456","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-09-03"
"45","Nice Guy (with Jessie Reyez)","Eminem","1497102","https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi","2018-09-03"
"46","God's Plan","Drake","1495824","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-09-03"
"47","no tears left to cry","Ariana Grande","1491624","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-09-03"
"48","Shotgun","George Ezra","1483509","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-03"
"49","Em Calls Paul - Skit","Eminem","1446995","https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15","2018-09-03"
"50","Jocelyn Flores","XXXTENTACION","1383575","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-09-03"
"51","STARGAZING","Travis Scott","1341014","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-09-03"
"52","Whenever (feat. Conor Maynard)","Kris Kross Amsterdam","1338064","https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z","2018-09-03"
"53","rockstar (feat. 21 Savage)","Post Malone","1307310","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-09-03"
"54","Thunderclouds","Sia","1251000","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-09-03"
"55","changes","XXXTENTACION","1245158","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-09-03"
"56","High Hopes","Panic! At The Disco","1232429","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-09-03"
"57","Psycho (feat. Ty Dolla $ign)","Post Malone","1222099","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-09-03"
"58","2002","Anne-Marie","1208650","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-09-03"
"59","Nevermind","Dennis Lloyd","1193138","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-09-03"
"60","Don't Leave Me Alone (feat. Anne-Marie)","David Guetta","1168951","https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk","2018-09-03"
"61","Ocean (feat. Khalid)","Martin Garrix","1157994","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-09-03"
"62","Born To Be Yours","Kygo","1157108","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-09-03"
"63","Clandestino","Shakira","1134534","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-09-03"
"64","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","1116275","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-09-03"
"65","Nice For What","Drake","1105693","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-09-03"
"66","Shape of You","Ed Sheeran","1102056","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-09-03"
"67","Cuando Te Besé","Becky G","1101183","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-09-03"
"68","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1097168","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-09-03"
"69","I'm a Mess","Bebe Rexha","1079496","https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R","2018-09-03"
"70","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1053929","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-09-03"
"71","Mala Mía","Maluma","1024650","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-09-03"
"72","No Me Acuerdo","Thalía","1013269","https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd","2018-09-03"
"73","Believer","Imagine Dragons","991771","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","2018-09-03"
"74","Yes Indeed","Lil Baby","982182","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-09-03"
"75","Havana (feat. Young Thug)","Camila Cabello","977953","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-09-03"
"76","IDGAF","Dua Lipa","973914","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-09-03"
"77","Asesina","Brytiago","948915","https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK","2018-09-03"
"78","lovely (with Khalid)","Billie Eilish","939516","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-09-03"
"79","SWISH","Tyga","932602","https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD","2018-09-03"
"80","Me Niego","Reik","930860","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-09-03"
"81","The Middle","Zedd","918520","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-09-03"
"82","FRIENDS","Marshmello","915647","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-09-03"
"83","Darkside","Alan Walker","906725","https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG","2018-09-03"
"84","Don’t Matter To Me (with Michael Jackson)","Drake","906689","https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0","2018-09-03"
"85","Thunder","Imagine Dragons","894105","https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB","2018-09-03"
"86","New Rules","Dua Lipa","885893","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-09-03"
"87","All Girls Are The Same","Juice WRLD","878790","https://open.spotify.com/track/0XySogm94T51XF5F2jumXm","2018-09-03"
"88","Mo Bamba","Sheck Wes","872924","https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn","2018-09-03"
"89","Look Alive (feat. Drake)","BlocBoy JB","869578","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-09-03"
"90","Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo","868744","https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG","2018-09-03"
"91","La Player (Bandolera)","Zion & Lennox","867242","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-09-03"
