"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-02-06"
"Position","Track Name","Artist","Streams","URL","2017-02-06"
"1","Shape of You","Ed Sheeran","7138916","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-02-06"
"2","Paris","The Chainsmokers","3792585","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-02-06"
"3","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3634652","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-02-06"
"4","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3564587","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-02-06"
"5","Castle on the Hill","Ed Sheeran","3101484","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-02-06"
"6","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","2941776","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-02-06"
"7","Say You Won't Let Go","James Arthur","2583495","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-02-06"
"8","Scared to Be Lonely","Martin Garrix","2538031","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-02-06"
"9","Starboy","The Weeknd","2495367","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-02-06"
"10","Closer","The Chainsmokers","2392077","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-02-06"
"11","I Feel It Coming","The Weeknd","2319174","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-02-06"
"12","Bad and Boujee (feat. Lil Uzi Vert)","Migos","2301516","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-02-06"
"13","Call On Me - Ryan Riback Extended Remix","Starley","2261517","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-02-06"
"14","Don't Wanna Know","Maroon 5","2180501","https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r","2017-02-06"
