"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-26"
"Position","Track Name","Artist","Streams","URL","2019-01-26"
"1","7 rings","Ariana Grande","8276605","https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF","2019-01-26"
"2","MIDDLE CHILD","J. Cole","4843134","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-01-26"
"3","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4552235","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-26"
"4","Wow.","Post Malone","4238383","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-26"
"5","Without Me","Halsey","3762518","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-26"
"6","thank u, next","Ariana Grande","3580510","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-26"
"7","Calma - Remix","Pedro Capó","3556684","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-26"
"8","Dancing With A Stranger (with Normani)","Sam Smith","3208891","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-01-26"
"9","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3182702","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-26"
"10","Sweet but Psycho","Ava Max","3118921","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-26"
"11","MIA (feat. Drake)","Bad Bunny","2948049","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-26"
"12","Adan y Eva","Paulo Londra","2664282","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-26"
"13","High Hopes","Panic! At The Disco","2576019","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-26"
"14","Going Bad (feat. Drake)","Meek Mill","2554408","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-26"
"15","Happier","Marshmello","2542555","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-26"
"16","Secreto","Anuel Aa","2511969","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-01-26"
"17","SICKO MODE","Travis Scott","2501010","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-26"
"18","Shallow","Lady Gaga","2341117","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-01-26"
"19","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2153848","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-01-26"
