"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-02-25"
"Position","Track Name","Artist","Streams","URL","2019-02-25"
"1","7 rings","Ariana Grande","5918475","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-02-25"
"2","Shallow","Lady Gaga","5312320","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-02-25"
"3","break up with your girlfriend, i'm bored","Ariana Grande","4684514","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-02-25"
"4","Con Calma","Daddy Yankee","3809893","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-02-25"
"5","Wow.","Post Malone","3563104","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-02-25"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3388283","https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB","2019-02-25"
"7","bury a friend","Billie Eilish","3048948","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-02-25"
"8","thank u, next","Ariana Grande","2985427","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-02-25"
"9","Dancing With A Stranger (with Normani)","Sam Smith","2947554","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-02-25"
"10","Happier","Marshmello","2797126","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-02-25"
"11","Without Me","Halsey","2775213","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-02-25"
"12","Sweet but Psycho","Ava Max","2724289","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-02-25"
"13","Calma - Remix","Pedro Capó","2654047","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-02-25"
"14","MIDDLE CHILD","J. Cole","2630804","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-02-25"
"15","Secreto","Anuel Aa","2543634","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-02-25"
"16","Talk","Khalid","2292954","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-02-25"
"17","Baila Baila Baila","Ozuna","2278692","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-02-25"
"18","i'm so tired...","Lauv","2194212","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-02-25"
"19","Robbery","Juice WRLD","2143365","https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV","2019-02-25"
