"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-12"
"Position","Track Name","Artist","Streams","URL","2018-08-12"
"1","In My Feelings","Drake","6260680","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-12"
"2","No Brainer","DJ Khaled","3309559","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-12"
"3","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3293568","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-12"
"4","Girls Like You (feat. Cardi B)","Maroon 5","3252688","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-12"
"5","SICKO MODE","Travis Scott","3066054","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-12"
"6","Lucid Dreams","Juice WRLD","2908522","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-12"
"7","I Like It","Cardi B","2851220","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-12"
"8","Eastside (with Halsey & Khalid)","benny blanco","2789618","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-12"
"9","SAD!","XXXTENTACION","2561857","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-08-12"
"10","Solo (feat. Demi Lovato)","Clean Bandit","2517952","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-08-12"
"11","Taste (feat. Offset)","Tyga","2498161","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-12"
"12","In My Mind","Dynoro","2433444","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-12"
"13","Better Now","Post Malone","2374597","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-08-12"
"14","Rise","Jonas Blue","2358428","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-08-12"
