"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-02-21"
"Position","Track Name","Artist","Streams","URL","2017-02-21"
"1","Shape of You","Ed Sheeran","7266474","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-02-21"
"2","It Ain't Me (with Selena Gomez)","Kygo","4321207","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-02-21"
"3","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","4213507","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-02-21"
"4","Paris","The Chainsmokers","3731357","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-02-21"
"5","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3515067","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-02-21"
"6","Scared to Be Lonely","Martin Garrix","3194738","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-02-21"
"7","Chained To The Rhythm","Katy Perry","2804540","https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi","2017-02-21"
"8","Castle on the Hill","Ed Sheeran","2729495","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-02-21"
"9","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","2612714","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-02-21"
"10","I Feel It Coming","The Weeknd","2500123","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-02-21"
"11","Issues","Julia Michaels","2451171","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-02-21"
"12","Say You Won't Let Go","James Arthur","2393944","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-02-21"
"13","Starboy","The Weeknd","2328023","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-02-21"
"14","Call On Me - Ryan Riback Extended Remix","Starley","2243505","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-02-21"
"15","Closer","The Chainsmokers","2232055","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-02-21"
"16","Bad and Boujee (feat. Lil Uzi Vert)","Migos","2060686","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-02-21"
"17","Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer","1935080","https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ","2017-02-21"
"18","That's What I Like","Bruno Mars","1928231","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-02-21"
"19","Believer","Imagine Dragons","1913762","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-02-21"
"20","How Far I'll Go - From ""Moana""","Alessia Cara","1864541","https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN","2017-02-21"
"21","Chantaje (feat. Maluma)","Shakira","1835350","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-02-21"
"22","Just Hold On","Steve Aoki","1813955","https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR","2017-02-21"
"23","Bad Things (with Camila Cabello)","Machine Gun Kelly","1805433","https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj","2017-02-21"
"24","Don't Wanna Know","Maroon 5","1700187","https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r","2017-02-21"
"25","Cold","Maroon 5","1690590","https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k","2017-02-21"
"26","Weak","AJR","1675947","https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv","2017-02-21"
"27","Solo Dance","Martin Jensen","1668178","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-02-21"
"28","Fake Love","Drake","1617720","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","2017-02-21"
"29","Let Me Love You","DJ Snake","1608094","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-02-21"
"30","All Time Low","Jon Bellion","1591860","https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m","2017-02-21"
