"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-04"
"Position","Track Name","Artist","Streams","URL","2019-01-04"
"1","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4403984","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-04"
"2","thank u, next","Ariana Grande","4385311","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-04"
"3","Wow.","Post Malone","4236254","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-04"
"4","Without Me","Halsey","3429009","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-04"
"5","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3403518","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-04"
"6","Sweet but Psycho","Ava Max","3045812","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-04"
"7","MIA (feat. Drake)","Bad Bunny","2864676","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-04"
"8","Calma - Remix","Pedro Capó","2765173","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-04"
"9","Happier","Marshmello","2704607","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-04"
"10","SICKO MODE","Travis Scott","2691489","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-04"
"11","High Hopes","Panic! At The Disco","2535989","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-04"
"12","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2480880","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-01-04"
"13","Going Bad (feat. Drake)","Meek Mill","2456462","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-04"
"14","Adan y Eva","Paulo Londra","2432917","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-04"
"15","Shallow","Lady Gaga","2144472","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-01-04"
"16","Eastside (with Halsey & Khalid)","benny blanco","2023356","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-01-04"
"17","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1961460","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-01-04"
