"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-01-11"
"Position","Track Name","Artist","Streams","URL","2017-01-11"
"1","Shape of You","Ed Sheeran","7193934","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-01-11"
"2","Castle on the Hill","Ed Sheeran","4541568","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-01-11"
"3","Starboy","The Weeknd","3523086","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-01-11"
"4","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3247065","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-01-11"
"5","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","3192419","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-01-11"
"6","Closer","The Chainsmokers","2954519","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-01-11"
"7","Say You Won't Let Go","James Arthur","2691922","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-01-11"
"8","Don't Wanna Know","Maroon 5","2630434","https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r","2017-01-11"
"9","I Feel It Coming","The Weeknd","2600510","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-01-11"
"10","Fake Love","Drake","2545030","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","2017-01-11"
"11","Bad and Boujee (feat. Lil Uzi Vert)","Migos","2436204","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-01-11"
"12","Let Me Love You","DJ Snake","2361922","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-01-11"
"13","24K Magic","Bruno Mars","2264155","https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P","2017-01-11"
"14","Call On Me - Ryan Riback Extended Remix","Starley","2210865","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-01-11"
"15","Chantaje (feat. Maluma)","Shakira","2115560","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-01-11"
"16","Just Hold On","Steve Aoki","2086476","https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR","2017-01-11"
"17","Black Beatles","Rae Sremmurd","2035583","https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo","2017-01-11"
"18","Bad Things (with Camila Cabello)","Machine Gun Kelly","2001196","https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj","2017-01-11"
"19","Side To Side","Ariana Grande","1841954","https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz","2017-01-11"
"20","Cold Water (feat. Justin Bieber & MØ)","Major Lazer","1813246","https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p","2017-01-11"
"21","One Dance","Drake","1802846","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2017-01-11"
"22","In the Name of Love","Martin Garrix","1782342","https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L","2017-01-11"
"23","Mercy","Shawn Mendes","1721406","https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a","2017-01-11"
"24","All We Know","The Chainsmokers","1640809","https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK","2017-01-11"
"25","Starving","Hailee Steinfeld","1536793","https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe","2017-01-11"
"26","All Night","The Vamps","1506949","https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW","2017-01-11"
"27","My Way","Calvin Harris","1474286","https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm","2017-01-11"
"28","I Would Like","Zara Larsson","1467708","https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6","2017-01-11"
"29","Shed a Light","Robin Schulz","1455296","https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY","2017-01-11"
"30","Scars To Your Beautiful","Alessia Cara","1432058","https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK","2017-01-11"
"31","How Far I'll Go - From ""Moana""","Alessia Cara","1424409","https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN","2017-01-11"
"32","Now and Later","Sage The Gemini","1414007","https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd","2017-01-11"
"33","Love Me Now","John Legend","1406359","https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89","2017-01-11"
"34","Heathens","Twenty One Pilots","1402898","https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr","2017-01-11"
"35","Hear Me Now","Alok","1398514","https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON","2017-01-11"
"36","By Your Side","Jonas Blue","1375938","https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j","2017-01-11"
"37","Treat You Better","Shawn Mendes","1340333","https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd","2017-01-11"
"38","Reggaetón Lento (Bailemos)","CNCO","1274509","https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo","2017-01-11"
"39","Don't Let Me Down","The Chainsmokers","1256434","https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm","2017-01-11"
"40","Alone","Alan Walker","1223652","https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p","2017-01-11"
"41","Bounce Back","Big Sean","1213724","https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF","2017-01-11"
"42","Caroline","Aminé","1204281","https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g","2017-01-11"
"43","Photograph","Ed Sheeran","1178784","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy","2017-01-11"
"44","We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth","1135088","https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV","2017-01-11"
"45","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake","1110792","https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc","2017-01-11"
"46","The Greatest","Sia","1097847","https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO","2017-01-11"
"47","The Mack","Nevada","1082934","https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO","2017-01-11"
"48","Safari","J Balvin","1063397","https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO","2017-01-11"
"49","Cheap Thrills","Sia","1062334","https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j","2017-01-11"
"50","Broccoli (feat. Lil Yachty)","DRAM","1055679","https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol","2017-01-11"
