"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-12"
"Position","Track Name","Artist","Streams","URL","2019-01-12"
"1","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4671266","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-12"
"2","Wow.","Post Malone","4077912","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-12"
"3","thank u, next","Ariana Grande","4037285","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-12"
"4","Without Me","Halsey","3666707","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-12"
"5","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3428339","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-12"
"6","Calma - Remix","Pedro Capó","3335911","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-12"
"7","Sweet but Psycho","Ava Max","3230641","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-12"
"8","MIA (feat. Drake)","Bad Bunny","2957265","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-12"
"9","High Hopes","Panic! At The Disco","2777612","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-12"
"10","Happier","Marshmello","2696688","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-12"
"11","SICKO MODE","Travis Scott","2672192","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-12"
"12","Adan y Eva","Paulo Londra","2600201","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-12"
"13","Lost in the Fire","Gesaffelstein","2453450","https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG","2019-01-12"
"14","Going Bad (feat. Drake)","Meek Mill","2450982","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-12"
"15","Dancing With A Stranger (with Normani)","Sam Smith","2447585","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-01-12"
"16","Shallow","Lady Gaga","2364141","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-01-12"
"17","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2336407","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-01-12"
"18","Mo Bamba","Sheck Wes","2045580","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2019-01-12"
"19","Eastside (with Halsey & Khalid)","benny blanco","2036052","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-01-12"
"20","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1993355","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-01-12"
"21","Saturday Nights","Khalid","1959207","https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8","2019-01-12"
"22","Better Now","Post Malone","1866364","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-01-12"
"23","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1844520","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2019-01-12"
"24","Girls Like You (feat. Cardi B)","Maroon 5","1799202","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-01-12"
"25","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1775579","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2019-01-12"
"26","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1759909","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2019-01-12"
"27","when the party's over","Billie Eilish","1751425","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2019-01-12"
"28","SAD!","XXXTENTACION","1745140","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2019-01-12"
"29","Bohemian Rhapsody - Remastered 2011","Queen","1726289","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-01-12"
"30","In My Mind","Dynoro","1693851","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2019-01-12"
"31","Ella Quiere Beber - Remix","Anuel Aa","1692270","https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq","2019-01-12"
"32","Be Alright","Dean Lewis","1648399","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2019-01-12"
"33","Look Back At It","A Boogie Wit da Hoodie","1639362","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2019-01-12"
"34","Better","Khalid","1605373","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2019-01-12"
"35","Adictiva","Daddy Yankee","1589050","https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP","2019-01-12"
"36","Lucid Dreams","Juice WRLD","1572001","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","2019-01-12"
"37","Leave Me Alone","Flipp Dinero","1565831","https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g","2019-01-12"
"38","Promises (with Sam Smith)","Calvin Harris","1526810","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2019-01-12"
"39","Giant (with Rag'n'Bone Man)","Calvin Harris","1493190","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-01-12"
"40","rockstar (feat. 21 Savage)","Post Malone","1492438","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2019-01-12"
"41","Moonlight","XXXTENTACION","1489878","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2019-01-12"
"42","Desconocidos","Mau y Ricky","1466106","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2019-01-12"
