"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-07"
"Position","Track Name","Artist","Streams","URL","2018-10-07"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3946437","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-07"
"2","Happier","Marshmello","3481142","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-07"
"3","I Love It (& Lil Pump)","Kanye West","3232498","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-07"
"4","Falling Down - Bonus Track","Lil Peep","2768097","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-07"
"5","Promises (with Sam Smith)","Calvin Harris","2560235","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-07"
"6","Eastside (with Halsey & Khalid)","benny blanco","2479762","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-07"
"7","In My Mind","Dynoro","2412035","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-07"
"8","In My Feelings","Drake","2302664","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-07"
"9","Lucid Dreams","Juice WRLD","2231016","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-07"
"10","SICKO MODE","Travis Scott","2224997","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-07"
"11","Better","Khalid","1997201","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-10-07"
"12","SAD!","XXXTENTACION","1988301","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-07"
"13","Be Alright","Dean Lewis","1943391","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-07"
"14","Moonlight","XXXTENTACION","1936535","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-07"
"15","Girls Like You (feat. Cardi B)","Maroon 5","1882837","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-07"
"16","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1870273","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-10-07"
"17","Vaina Loca","Ozuna","1846258","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-07"
"18","BEBE","6ix9ine","1817639","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-10-07"
"19","STOOPID","6ix9ine","1731339","https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K","2018-10-07"
"20","Without Me","Halsey","1719281","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-10-07"
"21","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","1705572","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-10-07"
"22","Mo Bamba","Sheck Wes","1660992","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-10-07"
"23","I Like It","Cardi B","1642839","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-10-07"
"24","Electricity (with Dua Lipa)","Silk City","1611826","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-10-07"
"25","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","1586985","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-10-07"
"26","Shallow","Lady Gaga","1568218","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-10-07"
"27","Better Now","Post Malone","1565625","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-10-07"
"28","Taste (feat. Offset)","Tyga","1560833","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-10-07"
"29","Natural","Imagine Dragons","1556500","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-10-07"
"30","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1516258","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-10-07"
"31","Never Recover (Lil Baby & Gunna, Drake)","Lil Baby","1514416","https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ","2018-10-07"
"32","Lucky You (feat. Joyner Lucas)","Eminem","1504804","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-10-07"
"33","Te Boté - Remix","Nio Garcia","1448521","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-10-07"
"34","Beautiful (feat. Camila Cabello)","Bazzi","1381658","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-10-07"
"35","Youngblood","5 Seconds of Summer","1365355","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-10-07"
"36","Rise","Jonas Blue","1324778","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-10-07"
"37","Solo (feat. Demi Lovato)","Clean Bandit","1313709","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-10-07"
"38","Nonstop","Drake","1303463","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-10-07"
"39","Jocelyn Flores","XXXTENTACION","1302958","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-10-07"
"40","Shotgun","George Ezra","1282910","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-10-07"
"41","God is a woman","Ariana Grande","1274332","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-10-07"
"42","Cuando Te Besé","Becky G","1273710","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-10-07"
"43","breathin","Ariana Grande","1241084","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-10-07"
"44","No Es Justo","J Balvin","1240543","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-10-07"
"45","Thunderclouds","Sia","1220872","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-10-07"
"46","Noticed","Lil Mosey","1217756","https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC","2018-10-07"
"47","No Brainer","DJ Khaled","1207181","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-10-07"
"48","Quiere Beber","Anuel Aa","1204249","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-10-07"
"49","Wake Up in the Sky","Gucci Mane","1177086","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-10-07"
"50","rockstar (feat. 21 Savage)","Post Malone","1143694","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-10-07"
"51","God's Plan","Drake","1143618","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-10-07"
"52","Body (feat. brando)","Loud Luxury","1143046","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-10-07"
"53","changes","XXXTENTACION","1137749","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-10-07"
"54","Venom - Music From The Motion Picture","Eminem","1136361","https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4","2018-10-07"
"55","One Kiss (with Dua Lipa)","Calvin Harris","1131841","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-10-07"
"56","Killshot","Eminem","1116999","https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv","2018-10-07"
