"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-04-19"
"Position","Track Name","Artist","Streams","URL","2019-04-19"
"1","bad guy","Billie Eilish","5886205","https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m","2019-04-19"
"2","Old Town Road - Remix","Lil Nas X","5003043","https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7","2019-04-19"
"3","Old Town Road","Lil Nas X","4087660","https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O","2019-04-19"
"4","Con Calma","Daddy Yankee","3684858","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-04-19"
"5","SOS","Avicii","3530203","https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP","2019-04-19"
"6","Boy With Luv (feat. Halsey)","BTS","3273612","https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c","2019-04-19"
"7","7 rings","Ariana Grande","3244758","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-04-19"
"8","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3139524","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-04-19"
"9","Sucker","Jonas Brothers","3116672","https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO","2019-04-19"
"10","Talk","Khalid","2685329","https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq","2019-04-19"
"11","bury a friend","Billie Eilish","2669486","https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF","2019-04-19"
"12","Wow.","Post Malone","2601551","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-04-19"
"13","Shallow","Lady Gaga","2548112","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-04-19"
"14","Don't Call Me Up","Mabel","2467961","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-04-19"
"15","Kill This Love","BLACKPINK","2214715","https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn","2019-04-19"
"16","Calma - Remix","Pedro Capó","2162831","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-04-19"
"17","wish you were gay","Billie Eilish","2136072","https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD","2019-04-19"
"18","Sweet but Psycho","Ava Max","2109951","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-04-19"
"19","Here With Me","Marshmello","2075595","https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac","2019-04-19"
"20","HP","Maluma","2058801","https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW","2019-04-19"
"21","when the party's over","Billie Eilish","2058158","https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I","2019-04-19"
"22","Pa Mí - Remix","Dalex","2056912","https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH","2019-04-19"
"23","Happier","Marshmello","2021737","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-04-19"
"24","Power is Power","SZA","1984418","https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP","2019-04-19"
"25","Dancing With A Stranger (with Normani)","Sam Smith","1950743","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-04-19"
"26","Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie","1892655","https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6","2019-04-19"
"27","Baila Baila Baila","Ozuna","1871449","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-04-19"
"28","Let Me Down Slowly","Alec Benjamin","1847380","https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d","2019-04-19"
"29","break up with your girlfriend, i'm bored","Ariana Grande","1834367","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-04-19"
"30","MIDDLE CHILD","J. Cole","1807229","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-04-19"
"31","Without Me","Halsey","1784868","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-04-19"
"32","i'm so tired...","Lauv","1777567","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-04-19"
"33","thank u, next","Ariana Grande","1703902","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-04-19"
"34","Secreto","Anuel Aa","1685631","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-04-19"
"35","Verte Ir","DJ Luian","1654302","https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR","2019-04-19"
"36","Going Bad (feat. Drake)","Meek Mill","1641890","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-04-19"
"37","High Hopes","Panic! At The Disco","1625640","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-04-19"
"38","Te Robaré","Nicky Jam","1611335","https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw","2019-04-19"
"39","lovely","Billie Eilish","1568548","https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf","2019-04-19"
"40","Sanguine Paradise","Lil Uzi Vert","1544450","https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN","2019-04-19"
"41","Murder On My Mind","YNW Melly","1516431","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC","2019-04-19"
"42","On My Way","Alan Walker","1511913","https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq","2019-04-19"
"43","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","1472654","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-04-19"
"44","you should see me in a crown","Billie Eilish","1467716","https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d","2019-04-19"
"45","So Am I","Ava Max","1458296","https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7","2019-04-19"
"46","Giant (with Rag'n'Bone Man)","Calvin Harris","1446389","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-04-19"
"47","Bohemian Rhapsody - Remastered 2011","Queen","1442852","https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv","2019-04-19"
"48","Con Altura","ROSALÍA","1433172","https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM","2019-04-19"
"49","Better","Khalid","1418161","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2019-04-19"
