"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-02-20"
"Position","Track Name","Artist","Streams","URL","2019-02-20"
"1","7 rings","Ariana Grande","6744387","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-02-20"
"2","break up with your girlfriend, i'm bored","Ariana Grande","5433310","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-02-20"
"3","Wow.","Post Malone","3745163","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-02-20"
"4","bury a friend","Billie Eilish","3432615","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-02-20"
"5","thank u, next","Ariana Grande","3414956","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-02-20"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3310651","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-02-20"
"7","Con Calma","Daddy Yankee","3133954","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-02-20"
"8","Happier","Marshmello","3024516","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-02-20"
"9","Dancing With A Stranger (with Normani)","Sam Smith","2977713","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-02-20"
"10","Without Me","Halsey","2950868","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-02-20"
"11","MIDDLE CHILD","J. Cole","2815336","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-02-20"
"12","Sweet but Psycho","Ava Max","2788161","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-02-20"
"13","Calma - Remix","Pedro Capó","2775478","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-02-20"
"14","Secreto","Anuel Aa","2770483","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-02-20"
"15","Shallow","Lady Gaga","2723650","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-02-20"
"16","Talk","Khalid","2442952","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-02-20"
"17","MIA (feat. Drake)","Bad Bunny","2349499","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-02-20"
"18","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","2345391","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-02-20"
"19","Going Bad (feat. Drake)","Meek Mill","2271260","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-02-20"
"20","i'm so tired...","Lauv","2193834","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-02-20"
"21","Please Me","Cardi B","2136482","https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN","2019-02-20"
"22","High Hopes","Panic! At The Disco","2104637","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-02-20"
"23","Baila Baila Baila","Ozuna","2101044","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-02-20"
"24","a lot","21 Savage","2096801","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2019-02-20"
"25","Robbery","Juice WRLD","2081793","https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV","2019-02-20"
"26","Thotiana","Blueface","2013661","https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G","2019-02-20"
"27","Adan y Eva","Paulo Londra","2004651","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-02-20"
"28","bad idea","Ariana Grande","1954512","https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg","2019-02-20"
"29","SICKO MODE","Travis Scott","1945519","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-02-20"
"30","needy","Ariana Grande","1925082","https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ","2019-02-20"
"31","NASA","Ariana Grande","1901081","https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq","2019-02-20"
"32","Murder On My Mind","YNW Melly","1845087","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC","2019-02-20"
"33","Giant (with Rag'n'Bone Man)","Calvin Harris","1834276","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-02-20"
"34","Who Do You Love","The Chainsmokers","1802432","https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8","2019-02-20"
"35","bloodline","Ariana Grande","1794564","https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX","2019-02-20"
"36","Eastside (with Halsey & Khalid)","benny blanco","1741638","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-02-20"
"37","Look Back At It","A Boogie Wit da Hoodie","1714561","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2019-02-20"
"38","imagine","Ariana Grande","1636636","https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow","2019-02-20"
"39","Desconocidos","Mau y Ricky","1629315","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2019-02-20"
"40","Bohemian Rhapsody - Remastered 2011","Queen","1614474","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-02-20"
"41","ZEZE (feat. Travis Scott & Offset)","Kodak Black","1611850","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-02-20"
"42","Better Now","Post Malone","1593946","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-02-20"
"43","Don't Call Me Up","Mabel","1588648","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-02-20"
"44","Pure Water (with Migos)","Mustard","1569240","https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp","2019-02-20"
"45","Girls Like You (feat. Cardi B)","Maroon 5","1531205","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-02-20"
