"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-04-23"
"Position","Track Name","Artist","Streams","URL","2018-04-23"
"1","Nice For What","Drake","5547376","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-04-23"
"2","no tears left to cry","Ariana Grande","5362890","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-04-23"
"3","God's Plan","Drake","4504632","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-04-23"
"4","One Kiss (with Dua Lipa)","Calvin Harris","4239702","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-04-23"
"5","Psycho (feat. Ty Dolla $ign)","Post Malone","3652685","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-04-23"
"6","KOD","J. Cole","3520864","https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI","2018-04-23"
"7","Call Out My Name","The Weeknd","3395396","https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N","2018-04-23"
"8","I Like It","Cardi B","3391470","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-04-23"
"9","FRIENDS","Marshmello","3386777","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-04-23"
"10","X","Nicky Jam","3204456","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-04-23"
"11","Wake Me Up - Radio Edit","Avicii","3200341","https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl","2018-04-23"
"12","Freaky Friday (feat. Chris Brown)","Lil Dicky","3071391","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-04-23"
"13","ATM","J. Cole","3046920","https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ","2018-04-23"
"14","The Middle","Zedd","2821222","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-04-23"
"15","Motiv8","J. Cole","2689071","https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF","2018-04-23"
"16","Love Lies (with Normani)","Khalid","2678812","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-04-23"
"17","Kevin’s Heart","J. Cole","2557140","https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ","2018-04-23"
