"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-03-20"
"Position","Track Name","Artist","Streams","URL","2019-03-20"
"1","7 rings","Ariana Grande","4667138","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-03-20"
"2","Con Calma","Daddy Yankee","4206334","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-03-20"
"3","Sucker","Jonas Brothers","3976350","https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO","2019-03-20"
"4","Shallow","Lady Gaga","3422733","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-03-20"
"5","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3363014","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-03-20"
"6","break up with your girlfriend, i'm bored","Ariana Grande","3315032","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-03-20"
"7","Wow.","Post Malone","3240260","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-03-20"
"8","Dancing With A Stranger (with Normani)","Sam Smith","2697762","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-03-20"
"9","MIDDLE CHILD","J. Cole","2531605","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-03-20"
"10","Sweet but Psycho","Ava Max","2466968","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-03-20"
"11","Happier","Marshmello","2417099","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-03-20"
"12","Without Me","Halsey","2395963","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-03-20"
"13","Secreto","Anuel Aa","2356267","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-03-20"
"14","Calma - Remix","Pedro Capó","2353300","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-03-20"
"15","thank u, next","Ariana Grande","2336663","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-03-20"
"16","Baila Baila Baila","Ozuna","2284348","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-03-20"
"17","Don't Call Me Up","Mabel","2239825","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-03-20"
"18","bury a friend","Billie Eilish","2222952","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-03-20"
"19","i'm so tired...","Lauv","2198231","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-03-20"
"20","Here With Me","Marshmello","2165695","https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac","2019-03-20"
"21","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco","2144204","https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt","2019-03-20"
"22","Talk","Khalid","2131558","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-03-20"
"23","Murder On My Mind","YNW Melly","2059830","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC","2019-03-20"
