"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-11-06"
"Position","Track Name","Artist","Streams","URL","2018-11-06"
"1","thank u, next","Ariana Grande","8568106","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-11-06"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","5254081","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-11-06"
"3","MIA (feat. Drake)","Bad Bunny","3880449","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-11-06"
"4","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3443280","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-11-06"
"5","Happier","Marshmello","3400695","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-11-06"
"6","Shallow","Lady Gaga","3216322","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-11-06"
"7","Without Me","Halsey","3207037","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-11-06"
"8","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","3104014","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-11-06"
"9","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2905179","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-11-06"
"10","SICKO MODE","Travis Scott","2687780","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-11-06"
"11","Mo Bamba","Sheck Wes","2424001","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-11-06"
"12","when the party's over","Billie Eilish","2355610","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-11-06"
"13","Better","Khalid","2303023","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2018-11-06"
"14","Bohemian Rhapsody - Remastered 2011","Queen","2301415","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-11-06"
"15","Sweet but Psycho","Ava Max","2141851","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-11-06"
"16","Eastside (with Halsey & Khalid)","benny blanco","2127850","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-11-06"
"17","Girls Like You (feat. Cardi B)","Maroon 5","2074745","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-11-06"
"18","Be Alright","Dean Lewis","2029713","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-11-06"
"19","In My Mind","Dynoro","2020530","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-11-06"
"20","Lucid Dreams","Juice WRLD","1995968","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-11-06"
"21","Promises (with Sam Smith)","Calvin Harris","1994427","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-11-06"
"22","Woman Like Me (feat. Nicki Minaj)","Little Mix","1906256","https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1","2018-11-06"
"23","Kiss and Make Up","Dua Lipa","1901991","https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3","2018-11-06"
"24","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1896758","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-11-06"
"25","SAD!","XXXTENTACION","1863393","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-11-06"
"26","Better Now","Post Malone","1816768","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-11-06"
"27","Falling Down - Bonus Track","Lil Peep","1793069","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-11-06"
"28","I Love It (& Lil Pump)","Kanye West","1760402","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-11-06"
"29","Let You Love Me","Rita Ora","1715132","https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS","2018-11-06"
"30","Moonlight","XXXTENTACION","1690389","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-11-06"
"31","Vaina Loca","Ozuna","1643862","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-11-06"
"32","Ruin My Life","Zara Larsson","1608746","https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU","2018-11-06"
"33","In My Feelings","Drake","1571799","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-11-06"
"34","BEBE","6ix9ine","1533250","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-11-06"
"35","Always Remember Us This Way","Lady Gaga","1520742","https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk","2018-11-06"
"36","Natural","Imagine Dragons","1506636","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-11-06"
"37","Youngblood","5 Seconds of Summer","1499486","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-11-06"
"38","Taste (feat. Offset)","Tyga","1495360","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-11-06"
"39","10 Freaky Girls (with 21 Savage)","Metro Boomin","1466722","https://open.spotify.com/track/43lYaovU2FoeuBMNusVVVW","2018-11-06"
"40","Wake Up in the Sky","Gucci Mane","1459239","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-11-06"
"41","I Like It","Cardi B","1455424","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-11-06"
"42","High Hopes","Panic! At The Disco","1429155","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-11-06"
"43","Another One Bites The Dust - Remastered 2011","Queen","1399880","https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7","2018-11-06"
"44","breathin","Ariana Grande","1393745","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-11-06"
"45","God is a woman","Ariana Grande","1352618","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-11-06"
"46","Te Boté - Remix","Nio Garcia","1335794","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-11-06"
"47","No Stylist","French Montana","1318665","https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A","2018-11-06"
"48","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","1316485","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-11-06"
"49","rockstar (feat. 21 Savage)","Post Malone","1313475","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-11-06"
"50","Cuando Te Besé","Becky G","1298929","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-11-06"
"51","Jocelyn Flores","XXXTENTACION","1270877","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-11-06"
"52","Nonstop","Drake","1264397","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-11-06"
"53","Love Someone","Lukas Graham","1245203","https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r","2018-11-06"
