"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-03-08"
"Position","Track Name","Artist","Streams","URL","2017-03-08"
"1","Shape of You","Ed Sheeran","8738426","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-03-08"
"2","Galway Girl","Ed Sheeran","4670824","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-03-08"
"3","It Ain't Me (with Selena Gomez)","Kygo","4355526","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-03-08"
"4","Castle on the Hill","Ed Sheeran","4229766","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-03-08"
"5","Something Just Like This","The Chainsmokers","4190621","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-03-08"
"6","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3555972","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-03-08"
"7","Perfect","Ed Sheeran","3467458","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-03-08"
"8","Paris","The Chainsmokers","3352779","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-03-08"
"9","Happier","Ed Sheeran","3307967","https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB","2017-03-08"
"10","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3245142","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-03-08"
"11","Dive","Ed Sheeran","3037322","https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls","2017-03-08"
"12","New Man","Ed Sheeran","2980231","https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG","2017-03-08"
"13","Scared to Be Lonely","Martin Garrix","2880295","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-03-08"
"14","That's What I Like","Bruno Mars","2815958","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-03-08"
"15","Chained To The Rhythm","Katy Perry","2787873","https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi","2017-03-08"
"16","What Do I Know?","Ed Sheeran","2726544","https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92","2017-03-08"
"17","Stay (with Alessia Cara)","Zedd","2677303","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-03-08"
