"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-15"
"Position","Track Name","Artist","Streams","URL","2019-01-15"
"1","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4828919","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-15"
"2","Wow.","Post Malone","4288553","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-15"
"3","thank u, next","Ariana Grande","3906626","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-15"
"4","Without Me","Halsey","3855032","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-15"
"5","Calma - Remix","Pedro Capó","3195260","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-15"
"6","Sweet but Psycho","Ava Max","3133491","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-15"
"7","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3053510","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-15"
"8","Dancing With A Stranger (with Normani)","Sam Smith","2922416","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-01-15"
"9","High Hopes","Panic! At The Disco","2811360","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-15"
"10","MIA (feat. Drake)","Bad Bunny","2719640","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-15"
"11","Happier","Marshmello","2649653","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-15"
"12","Lost in the Fire","Gesaffelstein","2637793","https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG","2019-01-15"
"13","SICKO MODE","Travis Scott","2589603","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-15"
"14","Going Bad (feat. Drake)","Meek Mill","2521303","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-15"
"15","Adan y Eva","Paulo Londra","2421601","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-15"
"16","Shallow","Lady Gaga","2363786","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-01-15"
"17","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2311762","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-01-15"
"18","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","2128948","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-01-15"
"19","Eastside (with Halsey & Khalid)","benny blanco","2113719","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-01-15"
"20","Saturday Nights","Khalid","1949973","https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8","2019-01-15"
"21","when the party's over","Billie Eilish","1938056","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2019-01-15"
"22","Look Back At It","A Boogie Wit da Hoodie","1906622","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2019-01-15"
"23","Mo Bamba","Sheck Wes","1892162","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2019-01-15"
"24","Better Now","Post Malone","1860865","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-01-15"
"25","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1776203","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2019-01-15"
"26","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1776202","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2019-01-15"
"27","Girls Like You (feat. Cardi B)","Maroon 5","1766871","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-01-15"
"28","Be Alright","Dean Lewis","1748197","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2019-01-15"
"29","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1715396","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2019-01-15"
"30","Giant (with Rag'n'Bone Man)","Calvin Harris","1706224","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-01-15"
"31","Better","Khalid","1684856","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2019-01-15"
"32","SAD!","XXXTENTACION","1676823","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2019-01-15"
"33","Leave Me Alone","Flipp Dinero","1598081","https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g","2019-01-15"
"34","Bohemian Rhapsody - Remastered 2011","Queen","1578627","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-01-15"
"35","In My Mind","Dynoro","1536108","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2019-01-15"
"36","Ella Quiere Beber - Remix","Anuel Aa","1533044","https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq","2019-01-15"
"37","Lucid Dreams","Juice WRLD","1508114","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","2019-01-15"
"38","lovely","Billie Eilish","1462634","https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf","2019-01-15"
"39","Adictiva","Daddy Yankee","1458122","https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP","2019-01-15"
"40","rockstar (feat. 21 Savage)","Post Malone","1451345","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2019-01-15"
"41","Wake Up in the Sky","Gucci Mane","1446530","https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud","2019-01-15"
"42","imagine","Ariana Grande","1437954","https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F","2019-01-15"
"43","Moonlight","XXXTENTACION","1418158","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2019-01-15"
"44","Promises (with Sam Smith)","Calvin Harris","1411618","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2019-01-15"
"45","Taste (feat. Offset)","Tyga","1409011","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2019-01-15"
"46","Youngblood","5 Seconds of Summer","1408021","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2019-01-15"
"47","Desconocidos","Mau y Ricky","1392822","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2019-01-15"
"48","Amanece","Anuel Aa","1318523","https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH","2019-01-15"
"49","whoa (mind in awe)","XXXTENTACION","1293196","https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa","2019-01-15"
"50","I Like It","Cardi B","1288276","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2019-01-15"
"51","Solo de Mi","Bad Bunny","1267200","https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR","2019-01-15"
"52","Bad Liar","Imagine Dragons","1256976","https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","2019-01-15"
"53","Ruin My Life","Zara Larsson","1248153","https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU","2019-01-15"
"54","a lot","21 Savage","1244394","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2019-01-15"
"55","Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie","1216039","https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb","2019-01-15"
"56","Love Someone","Lukas Graham","1192492","https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r","2019-01-15"
"57","Beautiful (feat. Camila Cabello)","Bazzi","1185040","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2019-01-15"
"58","Money","Cardi B","1175732","https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e","2019-01-15"
"59","Vaina Loca","Ozuna","1161816","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2019-01-15"
"60","Natural","Imagine Dragons","1149093","https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT","2019-01-15"
"61","Body (feat. brando)","Loud Luxury","1144975","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2019-01-15"
"62","Kiss and Make Up","Dua Lipa","1142156","https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3","2019-01-15"
"63","Imposible","Luis Fonsi","1137347","https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm","2019-01-15"
"64","idontwannabeyouanymore","Billie Eilish","1130972","https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu","2019-01-15"
"65","God's Plan","Drake","1124954","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2019-01-15"
"66","monster","21 Savage","1123407","https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU","2019-01-15"
"67","Hope","The Chainsmokers","1110361","https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5","2019-01-15"
"68","no tears left to cry","Ariana Grande","1108906","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2019-01-15"
"69","Jocelyn Flores","XXXTENTACION","1107155","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2019-01-15"
"70","Nonstop","Drake","1104799","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2019-01-15"
"71","Butterfly Doors","Lil Pump","1099569","https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3","2019-01-15"
"72","Let You Love Me","Rita Ora","1082112","https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP","2019-01-15"
"73","Baila Baila Baila","Ozuna","1078879","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-01-15"
