"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-06-29"
"Position","Track Name","Artist","Streams","URL","2018-06-29"
"1","Nonstop","Drake","9298297","https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX","2018-06-29"
"2","Survival","Drake","8611591","https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP","2018-06-29"
"3","Emotionless","Drake","7690019","https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n","2018-06-29"
"4","Elevate","Drake","7502102","https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7","2018-06-29"
"5","Don’t Matter To Me","Drake","7207106","https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB","2018-06-29"
"6","8 Out Of 10","Drake","7089070","https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN","2018-06-29"
"7","God's Plan","Drake","6715612","https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9","2018-06-29"
"8","I'm Upset","Drake","6528547","https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1","2018-06-29"
"9","Talk Up","Drake","6192523","https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP","2018-06-29"
"10","Mob Ties","Drake","6018735","https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG","2018-06-29"
"11","Can’t Take A Joke","Drake","5649821","https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum","2018-06-29"
"12","Nice For What","Drake","5362441","https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX","2018-06-29"
"13","SAD!","XXXTENTACION","5310068","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-06-29"
"14","Sandra’s Rose","Drake","4964551","https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq","2018-06-29"
"15","In My Feelings","Drake","4803596","https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns","2018-06-29"
"16","Is There More","Drake","4310793","https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT","2018-06-29"
"17","Summer Games","Drake","4249825","https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL","2018-06-29"
"18","Peak","Drake","4093580","https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV","2018-06-29"
"19","One Kiss (with Dua Lipa)","Calvin Harris","4091285","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-06-29"
"20","I Like It","Cardi B","4038908","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-06-29"
"21","Lucid Dreams","Juice WRLD","3999483","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-06-29"
"22","Girls Like You (feat. Cardi B)","Maroon 5","3912809","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-06-29"
"23","Jaded","Drake","3841626","https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx","2018-06-29"
"24","Better Now","Post Malone","3800286","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-06-29"
"25","Solo (feat. Demi Lovato)","Clean Bandit","3550549","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-06-29"
"26","Finesse","Drake","3512658","https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn","2018-06-29"
"27","Blue Tint","Drake","3469428","https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g","2018-06-29"
"28","Moonlight","XXXTENTACION","3446913","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-06-29"
"29","That’s How You Feel","Drake","3397249","https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj","2018-06-29"
"30","After Dark","Drake","3231888","https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp","2018-06-29"
"31","Ratchet Happy Birthday","Drake","3186079","https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy","2018-06-29"
"32","Jocelyn Flores","XXXTENTACION","2966064","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-06-29"
"33","no tears left to cry","Ariana Grande","2949093","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-06-29"
"34","changes","XXXTENTACION","2929666","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-06-29"
"35","Back To You","Selena Gomez","2912002","https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9","2018-06-29"
"36","Taste (feat. Offset)","Tyga","2898083","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-06-29"
"37","March 14","Drake","2829683","https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH","2018-06-29"
"38","Te Boté - Remix","Nio Garcia","2805702","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-06-29"
"39","Jackie Chan","Tiësto","2731393","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-06-29"
"40","Youngblood","5 Seconds of Summer","2699348","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-06-29"
"41","Final Fantasy","Drake","2627383","https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j","2018-06-29"
"42","X","Nicky Jam","2587335","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-06-29"
"43","Ocean (feat. Khalid)","Martin Garrix","2454576","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-06-29"
"44","Sin Pijama","Becky G","2215991","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-06-29"
"45","Born To Be Yours","Kygo","2086091","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-06-29"
"46","Nevermind","Dennis Lloyd","2082503","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-06-29"
"47","Psycho (feat. Ty Dolla $ign)","Post Malone","2078110","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-06-29"
"48","Bed (feat. Ariana Grande)","Nicki Minaj","1967637","https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS","2018-06-29"
"49","Flames","David Guetta","1961980","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-06-29"
"50","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1943326","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-06-29"
"51","rockstar (feat. 21 Savage)","Post Malone","1909097","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-06-29"
"52","Rise","Jonas Blue","1904486","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-06-29"
"53","FRIENDS","Marshmello","1903930","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-06-29"
"54","2002","Anne-Marie","1824210","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-06-29"
"55","Yes Indeed","Lil Baby","1733805","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-06-29"
"56","APESHIT","The Carters","1718253","https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj","2018-06-29"
"57","Look Alive (feat. Drake)","BlocBoy JB","1673664","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-06-29"
"58","Everybody Dies In Their Nightmares","XXXTENTACION","1637417","https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7","2018-06-29"
"59","All Mine","Kanye West","1613546","https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF","2018-06-29"
"60","Me Niego","Reik","1592769","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-06-29"
"61","The Middle","Zedd","1587880","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-06-29"
"62","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1586654","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-06-29"
"63","lovely (with Khalid)","Billie Eilish","1575350","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-06-29"
"64","IDGAF","Dua Lipa","1560599","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-06-29"
"65","the remedy for a broken heart (why am I so in love)","XXXTENTACION","1525163","https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7","2018-06-29"
"66","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","1495657","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-06-29"
"67","La Cintura","Alvaro Soler","1464427","https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H","2018-06-29"
"68","Look At Me!","XXXTENTACION","1419574","https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s","2018-06-29"
"69","This Is America","Childish Gambino","1377949","https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9","2018-06-29"
"70","Havana (feat. Young Thug)","Camila Cabello","1376059","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-06-29"
"71","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1355469","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-06-29"
"72","Shape of You","Ed Sheeran","1345369","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-06-29"
"73","La Player (Bandolera)","Zion & Lennox","1331801","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-06-29"
"74","Start Again (feat. Logic)","OneRepublic","1310822","https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz","2018-06-29"
"75","Dura - Remix","Daddy Yankee","1273988","https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb","2018-06-29"
"76","Mi Cama","Karol G","1259944","https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj","2018-06-29"
"77","All Girls Are The Same","Juice WRLD","1233942","https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8","2018-06-29"
"78","Body","Loud Luxury","1212758","https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r","2018-06-29"
"79","OTW","Khalid","1210144","https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI","2018-06-29"
"80","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1207896","https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e","2018-06-29"
"81","In My Blood","Shawn Mendes","1179898","https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4","2018-06-29"
"82","New Rules","Dua Lipa","1173838","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-06-29"
"83","Love Lies (with Normani)","Khalid","1166669","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-06-29"
"84","Mine","Bazzi","1136188","https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR","2018-06-29"
"85","Madura (feat. Bad Bunny)","Cosculluela","1131182","https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN","2018-06-29"
"86","Hope","XXXTENTACION","1128304","https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah","2018-06-29"
"87","No Es Justo","J Balvin","1101442","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-06-29"
"88","Freaky Friday (feat. Chris Brown)","Lil Dicky","1093206","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-06-29"
"89","Síguelo Bailando","Ozuna","1066692","https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz","2018-06-29"
"90","Playinwitme (feat. Kehlani)","KYLE","1056337","https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr","2018-06-29"
"91","Believer","Imagine Dragons","1045310","https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4","2018-06-29"
"92","Unica","Ozuna","1038174","https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO","2018-06-29"
"93","Humility (feat. George Benson)","Gorillaz","1036098","https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm","2018-06-29"
"94","Perfect","Ed Sheeran","1034695","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-06-29"
"95","Walk It Talk It","Migos","1030511","https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP","2018-06-29"
"96","Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam","1017460","https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT","2018-06-29"
"97","Por Perro","Sebastian Yatra","1006855","https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ","2018-06-29"
"98","Tranz","Gorillaz","1003298","https://open.spotify.com/track/7jYUaoOfdcYgUvkK8NnFfx","2018-06-29"
