"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-11-27"
"Position","Track Name","Artist","Streams","URL","2018-11-27"
"1","thank u, next","Ariana Grande","5745127","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-11-27"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4241411","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-11-27"
"3","MIA (feat. Drake)","Bad Bunny","3309002","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-11-27"
"4","Without Me","Halsey","3057809","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-11-27"
"5","Happier","Marshmello","2939292","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-11-27"
"6","SICKO MODE","Travis Scott","2896161","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-11-27"
"7","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2859519","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-11-27"
"8","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2777329","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-11-27"
"9","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","2613110","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-11-27"
"10","Shallow","Lady Gaga","2564782","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-11-27"
"11","Mo Bamba","Sheck Wes","2464641","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-11-27"
"12","when the party's over","Billie Eilish","2449235","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-11-27"
"13","Bohemian Rhapsody - Remastered 2011","Queen","2331629","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-11-27"
"14","Sweet but Psycho","Ava Max","2316513","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-11-27"
"15","Adan y Eva","Paulo Londra","2216510","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-11-27"
"16","Better","Khalid","2205493","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2018-11-27"
"17","All I Want for Christmas Is You","Mariah Carey","2086070","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-11-27"
"18","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1983253","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-11-27"
"19","come out and play","Billie Eilish","1937366","https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4","2018-11-27"
"20","Eastside (with Halsey & Khalid)","benny blanco","1909926","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-11-27"
"21","BAD!","XXXTENTACION","1863513","https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T","2018-11-27"
"22","Girls Like You (feat. Cardi B)","Maroon 5","1853581","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-11-27"
"23","Lucid Dreams","Juice WRLD","1843978","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-11-27"
"24","Be Alright","Dean Lewis","1758406","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-11-27"
"25","In My Mind","Dynoro","1727661","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-11-27"
"26","Ruin My Life","Zara Larsson","1695462","https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU","2018-11-27"
"27","SAD!","XXXTENTACION","1693926","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-11-27"
"28","Promises (with Sam Smith)","Calvin Harris","1684307","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-11-27"
"29","Let You Love Me","Rita Ora","1667604","https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP","2018-11-27"
"30","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1660728","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2018-11-27"
"31","Better Now","Post Malone","1655156","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-11-27"
"32","Kiss and Make Up","Dua Lipa","1637188","https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3","2018-11-27"
"33","Woman Like Me (feat. Nicki Minaj)","Little Mix","1625654","https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED","2018-11-27"
"34","Falling Down - Bonus Track","Lil Peep","1595286","https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9","2018-11-27"
"35","Bad Liar","Imagine Dragons","1585031","https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","2018-11-27"
"36","lovely (with Khalid)","Billie Eilish","1576612","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-11-27"
"37","Moonlight","XXXTENTACION","1543795","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-11-27"
"38","Happy Now","Kygo","1515891","https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4","2018-11-27"
"39","Vaina Loca","Ozuna","1493368","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-11-27"
"40","Wake Up in the Sky","Gucci Mane","1488671","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-11-27"
"41","Natural","Imagine Dragons","1465468","https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT","2018-11-27"
"42","BEBE","6ix9ine","1453281","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-11-27"
