"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-13"
"Position","Track Name","Artist","Streams","URL","2018-10-13"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","5544129","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-13"
"2","MIA (feat. Drake)","Bad Bunny","5530695","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-10-13"
"3","Happier","Marshmello","3844533","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-13"
"4","ZEZE (feat. Travis Scott & Offset)","Kodak Black","3829578","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-10-13"
"5","I Love It (& Lil Pump)","Kanye West","3226979","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-13"
"6","Promises (with Sam Smith)","Calvin Harris","2933329","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-13"
"7","In My Mind","Dynoro","2905124","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-13"
"8","Eastside (with Halsey & Khalid)","benny blanco","2751464","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-13"
"9","Falling Down - Bonus Track","Lil Peep","2651700","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-13"
"10","Shallow","Lady Gaga","2599186","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-10-13"
"11","Girls Like You (feat. Cardi B)","Maroon 5","2527689","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-13"
"12","In My Feelings","Drake","2456075","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-13"
"13","Without Me","Halsey","2408290","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-10-13"
"14","Lucid Dreams","Juice WRLD","2339840","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-13"
"15","SICKO MODE","Travis Scott","2288713","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-13"
"16","Better","Khalid","2225120","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-10-13"
"17","Vaina Loca","Ozuna","2165149","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-13"
"18","Be Alright","Dean Lewis","2132304","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-13"
"19","SAD!","XXXTENTACION","2059831","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-13"
"20","BEBE","6ix9ine","2057249","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-10-13"
"21","Moonlight","XXXTENTACION","2034075","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-13"
"22","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1971892","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-10-13"
"23","Electricity (with Dua Lipa)","Silk City","1938315","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-10-13"
"24","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1928937","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-10-13"
"25","I Like It","Cardi B","1904320","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-10-13"
"26","Better Now","Post Malone","1866954","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-10-13"
"27","Mo Bamba","Sheck Wes","1831079","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-10-13"
"28","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","1771377","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-10-13"
"29","No Stylist","French Montana","1736268","https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A","2018-10-13"
"30","Taste (feat. Offset)","Tyga","1733982","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-10-13"
"31","PASS OUT (feat. 21 Savage)","Quavo","1700692","https://open.spotify.com/track/3edzl4zvKFi0D3iuF6cs2f","2018-10-13"
"32","STOOPID","6ix9ine","1679477","https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K","2018-10-13"
"33","Te Boté - Remix","Nio Garcia","1671593","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-10-13"
"34","Natural","Imagine Dragons","1666423","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-10-13"
"35","Youngblood","5 Seconds of Summer","1588289","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-10-13"
"36","Let You Love Me","Rita Ora","1574208","https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS","2018-10-13"
"37","Rise","Jonas Blue","1537632","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-10-13"
"38","Lucky You (feat. Joyner Lucas)","Eminem","1534672","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-10-13"
"39","Cuando Te Besé","Becky G","1493817","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-10-13"
"40","Quiere Beber","Anuel Aa","1484796","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-10-13"
"41","Shotgun","George Ezra","1460245","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-10-13"
"42","Solo (feat. Demi Lovato)","Clean Bandit","1450693","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-10-13"
"43","Nonstop","Drake","1446517","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-10-13"
"44","rockstar (feat. 21 Savage)","Post Malone","1440993","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-10-13"
"45","Never Recover (Lil Baby & Gunna, Drake)","Lil Baby","1440079","https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ","2018-10-13"
"46","Venom - Music From The Motion Picture","Eminem","1436625","https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4","2018-10-13"
"47","Beautiful (feat. Camila Cabello)","Bazzi","1426153","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-10-13"
"48","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","1370364","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-10-13"
"49","No Es Justo","J Balvin","1361970","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-10-13"
"50","Thunderclouds","Sia","1345223","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-10-13"
"51","Woman Like Me (feat. Nicki Minaj)","Little Mix","1336606","https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1","2018-10-13"
"52","Body (feat. brando)","Loud Luxury","1333535","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-10-13"
"53","One Kiss (with Dua Lipa)","Calvin Harris","1320515","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-10-13"
"54","Jocelyn Flores","XXXTENTACION","1313821","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-10-13"
"55","God's Plan","Drake","1312769","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-10-13"
"56","God is a woman","Ariana Grande","1288037","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-10-13"
"57","High Hopes","Panic! At The Disco","1266656","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-10-13"
"58","Sweet but Psycho","Ava Max","1250975","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-10-13"
"59","Wake Up in the Sky","Gucci Mane","1249412","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-10-13"
"60","breathin","Ariana Grande","1229455","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-10-13"
"61","No Brainer","DJ Khaled","1221293","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-10-13"
"62","Mala Mía","Maluma","1219449","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-10-13"
"63","Sin Pijama","Becky G","1218967","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-10-13"
"64","Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo","1208436","https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG","2018-10-13"
"65","Noticed","Lil Mosey","1208138","https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC","2018-10-13"
"66","Jackie Chan","Tiësto","1187326","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-10-13"
"67","Ya No Tiene Novio","Sebastian Yatra","1173063","https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu","2018-10-13"
"68","changes","XXXTENTACION","1158464","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-10-13"
"69","no tears left to cry","Ariana Grande","1146922","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-10-13"
"70","Shape of You","Ed Sheeran","1129228","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-10-13"
