"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-03"
"Position","Track Name","Artist","Streams","URL","2018-08-03"
"1","In My Feelings","Drake","8291491","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-03"
"2","STARGAZING","Travis Scott","7138624","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-08-03"
"3","SICKO MODE","Travis Scott","6546842","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-03"
"4","CAROUSEL","Travis Scott","5086449","https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI","2018-08-03"
"5","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","4432288","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-03"
"6","No Brainer","DJ Khaled","4388771","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-03"
"7","R.I.P. SCREW","Travis Scott","4076479","https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb","2018-08-03"
"8","NO BYSTANDERS","Travis Scott","3962058","https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn","2018-08-03"
"9","Girls Like You (feat. Cardi B)","Maroon 5","3902018","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-03"
"10","STOP TRYING TO BE GOD","Travis Scott","3887156","https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg","2018-08-03"
"11","WAKE UP","Travis Scott","3779134","https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG","2018-08-03"
"12","I Like It","Cardi B","3655320","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-03"
"13","5% TINT","Travis Scott","3483660","https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds","2018-08-03"
"14","SKELETONS","Travis Scott","3439494","https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl","2018-08-03"
"15","Taste (feat. Offset)","Tyga","3330022","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-03"
"16","Lucid Dreams","Juice WRLD","3318605","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-03"
