"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-11-11"
"Position","Track Name","Artist","Streams","URL","2018-11-11"
"1","thank u, next","Ariana Grande","7369666","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-11-11"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4590093","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-11-11"
"3","MIA (feat. Drake)","Bad Bunny","3333530","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-11-11"
"4","Happier","Marshmello","2986741","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-11-11"
"5","Without Me","Halsey","2718035","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-11-11"
"6","Shallow","Lady Gaga","2687040","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-11-11"
"7","BAD!","XXXTENTACION","2638018","https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T","2018-11-11"
"8","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2589731","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-11-11"
"9","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","2565747","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-11-11"
"10","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2489554","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-11-11"
"11","SICKO MODE","Travis Scott","2485227","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-11-11"
"12","Bohemian Rhapsody - Remastered 2011","Queen","2477808","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-11-11"
"13","Mo Bamba","Sheck Wes","2229647","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-11-11"
"14","when the party's over","Billie Eilish","2014738","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-11-11"
"15","Better","Khalid","1916935","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2018-11-11"
"16","Falling Down - Bonus Track","Lil Peep","1896627","https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9","2018-11-11"
"17","Sweet but Psycho","Ava Max","1896063","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-11-11"
"18","Natural","Imagine Dragons","1823112","https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT","2018-11-11"
"19","Lucid Dreams","Juice WRLD","1822442","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-11-11"
"20","In My Mind","Dynoro","1811232","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-11-11"
"21","Eastside (with Halsey & Khalid)","benny blanco","1807325","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-11-11"
"22","Bad Liar","Imagine Dragons","1770636","https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","2018-11-11"
"23","Girls Like You (feat. Cardi B)","Maroon 5","1770569","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-11-11"
"24","SAD!","XXXTENTACION","1747213","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-11-11"
"25","Be Alright","Dean Lewis","1714199","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-11-11"
"26","Promises (with Sam Smith)","Calvin Harris","1672020","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-11-11"
"27","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1638361","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-11-11"
"28","Woman Like Me (feat. Nicki Minaj)","Little Mix","1601625","https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1","2018-11-11"
"29","Moonlight","XXXTENTACION","1597732","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-11-11"
