"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-07-20"
"Position","Track Name","Artist","Streams","URL","2018-07-20"
"1","In My Feelings","Drake","9847333","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-07-20"
"2","I Like It","Cardi B","4108829","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-07-20"
"3","Girls Like You (feat. Cardi B)","Maroon 5","3966426","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-07-20"
"4","God is a woman","Ariana Grande","3862146","https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ","2018-07-20"
"5","Lucid Dreams","Juice WRLD","3682181","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-07-20"
"6","SAD!","XXXTENTACION","3666453","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-07-20"
"7","One Kiss (with Dua Lipa)","Calvin Harris","3599487","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-07-20"
"8","Taste (feat. Offset)","Tyga","3585513","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-07-20"
"9","Solo (feat. Demi Lovato)","Clean Bandit","3574542","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-07-20"
"10","Don’t Matter To Me (with Michael Jackson)","Drake","3366921","https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0","2018-07-20"
"11","Better Now","Post Malone","3360964","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-07-20"
"12","Jackie Chan","Tiësto","3091804","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-07-20"
"13","Rise","Jonas Blue","2943432","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-07-20"
"14","Youngblood","5 Seconds of Summer","2939234","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-07-20"
"15","Nonstop","Drake","2828060","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-07-20"
"16","Te Boté - Remix","Nio Garcia","2598256","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-07-20"
"17","God's Plan","Drake","2581972","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-07-20"
"18","Moonlight","XXXTENTACION","2557231","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-07-20"
"19","Nice For What","Drake","2458652","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-07-20"
"20","Ocean (feat. Khalid)","Martin Garrix","2357934","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-07-20"
"21","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","2262643","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-07-20"
"22","Sin Pijama","Becky G","2248065","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-07-20"
"23","no tears left to cry","Ariana Grande","2219393","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-07-20"
"24","Body","Loud Luxury","2097977","https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r","2018-07-20"
"25","Born To Be Yours","Kygo","2073475","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-07-20"
"26","Eastside (with Halsey & Khalid)","benny blanco","2052896","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-07-20"
"27","2002","Anne-Marie","1972509","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-07-20"
"28","Summertime Magic","Childish Gambino","1902403","https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF","2018-07-20"
"29","X","Nicky Jam","1882022","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-07-20"
"30","Nevermind","Dennis Lloyd","1868927","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-07-20"
"31","changes","XXXTENTACION","1864528","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-07-20"
"32","Jocelyn Flores","XXXTENTACION","1823200","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-07-20"
"33","Psycho (feat. Ty Dolla $ign)","Post Malone","1785106","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-07-20"
"34","No Es Justo","J Balvin","1729508","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-07-20"
"35","rockstar (feat. 21 Savage)","Post Malone","1727237","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-07-20"
"36","I Might Need Security","Chance the Rapper","1724272","https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh","2018-07-20"
"37","X - Remix","Nicky Jam","1686552","https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw","2018-07-20"
"38","I'm Upset","Drake","1678692","https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT","2018-07-20"
"39","Bed (feat. Ariana Grande)","Nicki Minaj","1663618","https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS","2018-07-20"
"40","FRIENDS","Marshmello","1655469","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-07-20"
"41","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1620412","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-07-20"
"42","La Cintura","Alvaro Soler","1618502","https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H","2018-07-20"
"43","Flames","David Guetta","1590184","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-07-20"
"44","Vaina Loca","Ozuna","1584982","https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ","2018-07-20"
"45","In My Mind","Dynoro","1558794","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-07-20"
"46","The Middle","Zedd","1524658","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-07-20"
"47","Yes Indeed","Lil Baby","1486309","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-07-20"
"48","Natural","Imagine Dragons","1475866","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-07-20"
"49","Me Niego","Reik","1459977","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-07-20"
"50","APESHIT","The Carters","1415545","https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj","2018-07-20"
"51","Mob Ties","Drake","1384616","https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK","2018-07-20"
"52","lovely (with Khalid)","Billie Eilish","1374581","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-07-20"
"53","Shape of You","Ed Sheeran","1362192","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-07-20"
"54","Clandestino","Shakira","1324080","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-07-20"
"55","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1323791","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-07-20"
"56","Look Alive (feat. Drake)","BlocBoy JB","1315579","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-07-20"
"57","you should see me in a crown","Billie Eilish","1292481","https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2","2018-07-20"
"58","IDGAF","Dua Lipa","1253787","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-07-20"
"59","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1233919","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-07-20"
"60","Mi Cama","Karol G","1231076","https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj","2018-07-20"
"61","Medicina","Anitta","1215546","https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju","2018-07-20"
