"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-04"
"Position","Track Name","Artist","Streams","URL","2018-10-04"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4552667","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-04"
"2","Happier","Marshmello","4034746","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-04"
"3","I Love It (& Lil Pump)","Kanye West","4025680","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-04"
"4","Falling Down - Bonus Track","Lil Peep","3443258","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-04"
"5","Eastside (with Halsey & Khalid)","benny blanco","3047448","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-04"
"6","Promises (with Sam Smith)","Calvin Harris","2994477","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-04"
"7","In My Mind","Dynoro","2880978","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-04"
"8","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","2817063","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-10-04"
"9","SICKO MODE","Travis Scott","2735888","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-04"
"10","In My Feelings","Drake","2659116","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-04"
"11","Lucid Dreams","Juice WRLD","2538537","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-04"
"12","Be Alright","Dean Lewis","2366496","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-04"
"13","Electricity (with Dua Lipa)","Silk City","2340417","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-10-04"
"14","Better","Khalid","2337509","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-10-04"
"15","SAD!","XXXTENTACION","2274554","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-04"
"16","Lucky You (feat. Joyner Lucas)","Eminem","2269563","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-10-04"
"17","Moonlight","XXXTENTACION","2259392","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-04"
"18","Girls Like You (feat. Cardi B)","Maroon 5","2210019","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-04"
"19","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2074400","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-10-04"
"20","BEBE","6ix9ine","2072482","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-10-04"
"21","Vaina Loca","Ozuna","2036508","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-04"
"22","Natural","Imagine Dragons","1946139","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-10-04"
"23","Don't Cry (feat. XXXTENTACION)","Lil Wayne","1933996","https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne","2018-10-04"
"24","Taste (feat. Offset)","Tyga","1910645","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-10-04"
"25","I Like It","Cardi B","1885494","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-10-04"
"26","Better Now","Post Malone","1861798","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-10-04"
"27","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1801274","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-10-04"
"28","Mo Bamba","Sheck Wes","1745497","https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn","2018-10-04"
"29","No Brainer","DJ Khaled","1661950","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-10-04"
"30","Nonstop","Drake","1658696","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-10-04"
"31","Beautiful (feat. Camila Cabello)","Bazzi","1653319","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-10-04"
"32","Drip Too Hard","Lil Baby","1644842","https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3","2018-10-04"
"33","Youngblood","5 Seconds of Summer","1642499","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-10-04"
"34","Te Boté - Remix","Nio Garcia","1596106","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-10-04"
"35","Wake Up in the Sky","Gucci Mane","1588613","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-10-04"
"36","Killshot","Eminem","1579094","https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv","2018-10-04"
"37","breathin","Ariana Grande","1577034","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-10-04"
"38","Solo (feat. Demi Lovato)","Clean Bandit","1575667","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-10-04"
"39","Rise","Jonas Blue","1567600","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-10-04"
"40","Thunderclouds","Sia","1546038","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-10-04"
"41","Uproar","Lil Wayne","1535780","https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk","2018-10-04"
"42","Let It Fly (feat. Travis Scott)","Lil Wayne","1533718","https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h","2018-10-04"
"43","Jocelyn Flores","XXXTENTACION","1529316","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-10-04"
"44","Noticed","Lil Mosey","1525841","https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC","2018-10-04"
"45","God is a woman","Ariana Grande","1509803","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-10-04"
"46","Shotgun","George Ezra","1446172","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-10-04"
"47","Body (feat. brando)","Loud Luxury","1389986","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-10-04"
"48","One Kiss (with Dua Lipa)","Calvin Harris","1387391","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-10-04"
"49","What About Me (feat. Sosamann)","Lil Wayne","1381657","https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM","2018-10-04"
"50","No Es Justo","J Balvin","1366370","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-10-04"
"51","Cuando Te Besé","Becky G","1362197","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-10-04"
"52","rockstar (feat. 21 Savage)","Post Malone","1359211","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-10-04"
"53","Quiere Beber","Anuel Aa","1318509","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-10-04"
"54","Jackie Chan","Tiësto","1310870","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-10-04"
"55","God's Plan","Drake","1300127","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-10-04"
"56","changes","XXXTENTACION","1299578","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-10-04"
"57","New Patek","Lil Uzi Vert","1291273","https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud","2018-10-04"
"58","Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo","1285840","https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG","2018-10-04"
"59","no tears left to cry","Ariana Grande","1267624","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-10-04"
"60","High Hopes","Panic! At The Disco","1267506","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-10-04"
"61","Dedicate","Lil Wayne","1259850","https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc","2018-10-04"
"62","No Stylist","French Montana","1256899","https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A","2018-10-04"
"63","Sin Pijama","Becky G","1182856","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-10-04"
"64","Love Someone","Lukas Graham","1169961","https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ","2018-10-04"
"65","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1162618","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-10-04"
"66","Mala Mía","Maluma","1157865","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-10-04"
"67","Let You Love Me","Rita Ora","1136905","https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS","2018-10-04"
"68","Can't Be Broken","Lil Wayne","1136129","https://open.spotify.com/track/5cGpjfgAvidLy6znwkCxkP","2018-10-04"
"69","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1122477","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-10-04"
"70","2002","Anne-Marie","1118298","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-10-04"
"71","Amigos Con Derechos","Reik","1114376","https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA","2018-10-04"
"72","Psycho (feat. Ty Dolla $ign)","Post Malone","1110591","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-10-04"
"73","Shallow","Lady Gaga","1100326","https://open.spotify.com/track/5lK18Pt33xNudq4qYDxIm8","2018-10-04"
"74","Shape of You","Ed Sheeran","1099673","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-10-04"
"75","REMEDY","Alesso","1077777","https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg","2018-10-04"
"76","STARGAZING","Travis Scott","1056066","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-10-04"
"77","Sweet but Psycho","Ava Max","1024842","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-10-04"
"78","Believer","Imagine Dragons","1023990","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","2018-10-04"
"79","Perfect","Ed Sheeran","1016032","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-10-04"
"80","Yes Indeed","Lil Baby","1014967","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-10-04"
"81","Happy Now","Zedd","1013992","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-10-04"
"82","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","994458","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-10-04"
"83","Clandestino","Shakira","988657","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-10-04"
"84","lovely (with Khalid)","Billie Eilish","986367","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-10-04"
"85","Ya No Tiene Novio","Sebastian Yatra","980809","https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu","2018-10-04"
"86","Whenever (feat. Conor Maynard)","Kris Kross Amsterdam","978551","https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z","2018-10-04"
"87","Asesina","Brytiago","976864","https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK","2018-10-04"
"88","Havana (feat. Young Thug)","Camila Cabello","957084","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-10-04"
"89","IDGAF","Dua Lipa","956610","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-10-04"
"90","Ocean (feat. Khalid)","Martin Garrix","952020","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-10-04"
"91","FRIENDS","Marshmello","949185","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-10-04"
"92","Culpables","Karol G","947171","https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH","2018-10-04"
"93","Leave Me Alone","Flipp Dinero","925933","https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g","2018-10-04"
"94","The Middle","Zedd","925696","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-10-04"
"95","High On Life (feat. Bonn)","Martin Garrix","921686","https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy","2018-10-04"
"96","The Ringer","Eminem","917513","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-10-04"
"97","Thunder","Imagine Dragons","911664","https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB","2018-10-04"
"98","New Rules","Dua Lipa","909706","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-10-04"
"99","SLOW DANCING IN THE DARK","Joji","908591","https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6","2018-10-04"
"100","Nevermind","Dennis Lloyd","907840","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-10-04"
"101","Don't Leave Me Alone (feat. Anne-Marie)","David Guetta","902257","https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24","2018-10-04"
"102","Nice For What","Drake","898687","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-10-04"
"103","I Like Me Better","Lauv","896088","https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ","2018-10-04"
"104","No Me Acuerdo","Thalía","895199","https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd","2018-10-04"
"105","Everybody Dies In Their Nightmares","XXXTENTACION","886821","https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7","2018-10-04"
"106","Say My Name","David Guetta","884508","https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6","2018-10-04"
"107","Born To Be Yours","Kygo","874529","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-10-04"
"108","Toda - Remix","Alex Rose","870127","https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL","2018-10-04"
"109","Love Lies (with Normani)","Khalid","866431","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-10-04"
"110","All Girls Are The Same","Juice WRLD","861421","https://open.spotify.com/track/0XySogm94T51XF5F2jumXm","2018-10-04"
"111","Trip","Ella Mai","857918","https://open.spotify.com/track/7noud145AHZGg74vpWOsCa","2018-10-04"
"112","I'm a Mess","Bebe Rexha","857557","https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R","2018-10-04"
"113","Lean Wit Me","Juice WRLD","851497","https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk","2018-10-04"
"114","I Fall Apart","Post Malone","835159","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-10-04"
"115","YOSEMITE","Travis Scott","834969","https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR","2018-10-04"
"116","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","YG","828102","https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy","2018-10-04"
"117","Look At Me!","XXXTENTACION","818843","https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s","2018-10-04"
"118","Too Good At Goodbyes","Sam Smith","813664","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-10-04"
"119","XO TOUR Llif3","Lil Uzi Vert","811071","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-10-04"
"120","Look Alive (feat. Drake)","BlocBoy JB","807007","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-10-04"
"121","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","803183","https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e","2018-10-04"
"122","Fall","Eminem","795073","https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato","2018-10-04"
"123","Famous (feat. Reginae Carter)","Lil Wayne","787486","https://open.spotify.com/track/05r1GGg1Rhs0RcUg27C82a","2018-10-04"
"124","Lost In Japan - Remix","Shawn Mendes","785314","https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv","2018-10-04"
"125","La Player (Bandolera)","Zion & Lennox","775871","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-10-04"
"126","Hipócrita","Anuel Aa","774939","https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw","2018-10-04"
"127","If I'm Lyin, I'm Flyin","Kodak Black","770491","https://open.spotify.com/track/2uMTscYuCT3BZ0OCzH3MwN","2018-10-04"
"128","Dark Side Of The Moon (feat. Nicki Minaj)","Lil Wayne","769726","https://open.spotify.com/track/5IvdLxVB8gwwcgnEkXSSW2","2018-10-04"
"129","Darkside","Alan Walker","761113","https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG","2018-10-04"
"130","Want To","Dua Lipa","755198","https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ","2018-10-04"
"131","Say You Won't Let Go","James Arthur","752510","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2018-10-04"
"132","Drew Barrymore","Bryce Vine","752469","https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV","2018-10-04"
"133","Me Niego","Reik","749314","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-10-04"
"134","X - Remix","Nicky Jam","743931","https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw","2018-10-04"
"135","Happier","Ed Sheeran","738519","https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB","2018-10-04"
"136","Wasted (feat. Lil Uzi Vert)","Juice WRLD","737674","https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB","2018-10-04"
"137","the remedy for a broken heart (why am I so in love)","XXXTENTACION","732113","https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7","2018-10-04"
"138","Venom - Music From The Motion Picture","Eminem","729464","https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4","2018-10-04"
"139","REEL IT IN","Aminé","729227","https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY","2018-10-04"
"140","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","728402","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-10-04"
"141","In My Blood","Shawn Mendes","725027","https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH","2018-10-04"
"142","All I Am","Jess Glynne","723336","https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV","2018-10-04"
"143","SWISH","Tyga","720413","https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD","2018-10-04"
"144","Blah Blah Blah","Armin van Buuren","719336","https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj","2018-10-04"
"145","There's No Way (feat. Julia Michaels)","Lauv","715549","https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ","2018-10-04"
"146","Closer","The Chainsmokers","713577","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2018-10-04"
"147","Self Care","Mac Miller","712728","https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx","2018-10-04"
"148","Sin (feat. Jaden Smith)","Young Thug","712559","https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx","2018-10-04"
"149","Flames","David Guetta","707179","https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh","2018-10-04"
"150","Love No More","Loud Luxury","705682","https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD","2018-10-04"
