"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-02-27"
"Position","Track Name","Artist","Streams","URL","2019-02-27"
"1","7 rings","Ariana Grande","5992058","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-02-27"
"2","Shallow","Lady Gaga","5344602","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-02-27"
"3","break up with your girlfriend, i'm bored","Ariana Grande","4658319","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-02-27"
"4","Con Calma","Daddy Yankee","4118542","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-02-27"
"5","Wow.","Post Malone","3791952","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-02-27"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3505031","https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB","2019-02-27"
"7","bury a friend","Billie Eilish","3050722","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-02-27"
"8","Dancing With A Stranger (with Normani)","Sam Smith","3029154","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-02-27"
"9","thank u, next","Ariana Grande","2999097","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-02-27"
"10","MIDDLE CHILD","J. Cole","2946901","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-02-27"
"11","Happier","Marshmello","2852159","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-02-27"
"12","Without Me","Halsey","2848553","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-02-27"
"13","Sweet but Psycho","Ava Max","2794559","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-02-27"
"14","Calma - Remix","Pedro Capó","2786780","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-02-27"
"15","Secreto","Anuel Aa","2672682","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-02-27"
"16","Talk","Khalid","2468560","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-02-27"
"17","Baila Baila Baila","Ozuna","2455435","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-02-27"
"18","i'm so tired...","Lauv","2327726","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-02-27"
"19","Murder On My Mind","YNW Melly","2318935","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC","2019-02-27"
"20","Robbery","Juice WRLD","2251643","https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV","2019-02-27"
"21","Going Bad (feat. Drake)","Meek Mill","2247250","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-02-27"
"22","Giant (with Rag'n'Bone Man)","Calvin Harris","2192232","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-02-27"
"23","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","2183620","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-02-27"
"24","MIA (feat. Drake)","Bad Bunny","2050772","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-02-27"
"25","Don't Call Me Up","Mabel","1992423","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-02-27"
"26","High Hopes","Panic! At The Disco","1957341","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-02-27"
