"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-27"
"Position","Track Name","Artist","Streams","URL","2018-09-27"
"1","I Love It (& Lil Pump)","Kanye West","4554678","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-27"
"2","Falling Down - Bonus Track","Lil Peep","4129643","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-09-27"
"3","Happier","Marshmello","3611325","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-27"
"4","Eastside (with Halsey & Khalid)","benny blanco","3129089","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-27"
"5","Promises (with Sam Smith)","Calvin Harris","3115100","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-27"
"6","In My Feelings","Drake","3010414","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-27"
"7","In My Mind","Dynoro","2982640","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-27"
"8","Lucky You (feat. Joyner Lucas)","Eminem","2883034","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-27"
"9","SICKO MODE","Travis Scott","2662390","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-27"
"10","Lucid Dreams","Juice WRLD","2662176","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-27"
"11","Better","Khalid","2470102","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-09-27"
"12","Girls Like You (feat. Cardi B)","Maroon 5","2431629","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-27"
"13","Be Alright","Dean Lewis","2411243","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-27"
"14","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2360277","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-27"
"15","Electricity (with Dua Lipa)","Silk City","2260403","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-09-27"
"16","SAD!","XXXTENTACION","2167535","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-27"
"17","BEBE","6ix9ine","2146424","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-27"
"18","Taste (feat. Offset)","Tyga","2065051","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-27"
"19","Vaina Loca","Ozuna","2043577","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-27"
"20","I Like It","Cardi B","2017593","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-27"
"21","Natural","Imagine Dragons","1955943","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-27"
"22","Better Now","Post Malone","1934105","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-27"
"23","breathin","Ariana Grande","1860085","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-27"
"24","No Brainer","DJ Khaled","1857723","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-27"
"25","Killshot","Eminem","1814330","https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv","2018-09-27"
"26","Wake Up in the Sky","Gucci Mane","1769974","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-09-27"
"27","Nonstop","Drake","1742529","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-27"
"28","New Patek","Lil Uzi Vert","1702456","https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud","2018-09-27"
"29","Youngblood","5 Seconds of Summer","1700039","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-27"
"30","Moonlight","XXXTENTACION","1689858","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-27"
"31","God is a woman","Ariana Grande","1689267","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-27"
"32","Solo (feat. Demi Lovato)","Clean Bandit","1680414","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-27"
"33","Mo Bamba","Sheck Wes","1672752","https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn","2018-09-27"
"34","Rise","Jonas Blue","1656925","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-27"
"35","Te Boté - Remix","Nio Garcia","1653597","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-27"
"36","Beautiful (feat. Camila Cabello)","Bazzi","1639555","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-27"
"37","Thunderclouds","Sia","1608241","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-09-27"
"38","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1533434","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-09-27"
"39","Body (feat. brando)","Loud Luxury","1504455","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-09-27"
"40","No Stylist","French Montana","1483379","https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A","2018-09-27"
"41","Jackie Chan","Tiësto","1482301","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-09-27"
"42","Shotgun","George Ezra","1482208","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-27"
