"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-02"
"Position","Track Name","Artist","Streams","URL","2018-10-02"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4345445","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-02"
"2","I Love It (& Lil Pump)","Kanye West","4066184","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-02"
"3","Happier","Marshmello","3939751","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-02"
"4","Falling Down - Bonus Track","Lil Peep","3531142","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-02"
"5","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","3278623","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-10-02"
"6","Eastside (with Halsey & Khalid)","benny blanco","3017808","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-02"
"7","Promises (with Sam Smith)","Calvin Harris","3002492","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-02"
"8","In My Mind","Dynoro","2838533","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-02"
"9","In My Feelings","Drake","2645287","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-02"
"10","SICKO MODE","Travis Scott","2614388","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-02"
"11","Lucid Dreams","Juice WRLD","2474615","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-02"
"12","Don't Cry (feat. XXXTENTACION)","Lil Wayne","2422470","https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne","2018-10-02"
"13","Better","Khalid","2384132","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-10-02"
"14","Be Alright","Dean Lewis","2368432","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-02"
"15","Lucky You (feat. Joyner Lucas)","Eminem","2320231","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-10-02"
"16","Electricity (with Dua Lipa)","Silk City","2262762","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-10-02"
"17","Girls Like You (feat. Cardi B)","Maroon 5","2223025","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-02"
"18","SAD!","XXXTENTACION","2215075","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-02"
"19","Moonlight","XXXTENTACION","2098189","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-02"
"20","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2087136","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-10-02"
"21","BEBE","6ix9ine","2025045","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-10-02"
"22","Vaina Loca","Ozuna","1968345","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-02"
"23","Natural","Imagine Dragons","1935637","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-10-02"
"24","Let It Fly (feat. Travis Scott)","Lil Wayne","1906686","https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h","2018-10-02"
"25","I Like It","Cardi B","1865617","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-10-02"
"26","Taste (feat. Offset)","Tyga","1857327","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-10-02"
"27","Uproar","Lil Wayne","1831886","https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk","2018-10-02"
"28","Better Now","Post Malone","1813775","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-10-02"
"29","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1726001","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-10-02"
"30","What About Me (feat. Sosamann)","Lil Wayne","1681599","https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM","2018-10-02"
"31","Mo Bamba","Sheck Wes","1667624","https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn","2018-10-02"
"32","breathin","Ariana Grande","1665467","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-10-02"
"33","No Brainer","DJ Khaled","1662746","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-10-02"
"34","Beautiful (feat. Camila Cabello)","Bazzi","1646376","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-10-02"
"35","Youngblood","5 Seconds of Summer","1622693","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-10-02"
"36","Killshot","Eminem","1611025","https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv","2018-10-02"
"37","Nonstop","Drake","1587169","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-10-02"
"38","Rise","Jonas Blue","1579601","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-10-02"
"39","Wake Up in the Sky","Gucci Mane","1571550","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-10-02"
"40","Solo (feat. Demi Lovato)","Clean Bandit","1565291","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-10-02"
"41","Dedicate","Lil Wayne","1540777","https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc","2018-10-02"
"42","Te Boté - Remix","Nio Garcia","1535638","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-10-02"
