"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-30"
"Position","Track Name","Artist","Streams","URL","2018-12-30"
"1","thank u, next","Ariana Grande","4075888","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-12-30"
"2","Wow.","Post Malone","3861348","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2018-12-30"
"3","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3718108","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2018-12-30"
"4","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3302232","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-12-30"
"5","Without Me","Halsey","3006926","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-12-30"
"6","MIA (feat. Drake)","Bad Bunny","2740912","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-12-30"
"7","Sweet but Psycho","Ava Max","2502355","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-12-30"
"8","SICKO MODE","Travis Scott","2472497","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-12-30"
"9","Happier","Marshmello","2381336","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-12-30"
"10","Calma - Remix","Pedro Capó","2353773","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2018-12-30"
"11","Adan y Eva","Paulo Londra","2307068","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-12-30"
"12","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2244264","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2018-12-30"
"13","Going Bad (feat. Drake)","Meek Mill","2132844","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2018-12-30"
"14","Shallow","Lady Gaga","1891967","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-12-30"
"15","Mo Bamba","Sheck Wes","1777740","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-12-30"
"16","High Hopes","Panic! At The Disco","1766791","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-12-30"
"17","imagine","Ariana Grande","1719976","https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F","2018-12-30"
"18","Eastside (with Halsey & Khalid)","benny blanco","1710469","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2018-12-30"
"19","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1706642","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-12-30"
"20","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1654554","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-12-30"
"21","SAD!","XXXTENTACION","1641747","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-12-30"
"22","Bohemian Rhapsody - Remastered 2011","Queen","1637536","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-12-30"
