"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-01-14"
"Position","Track Name","Artist","Streams","URL","2017-01-14"
"1","Shape of You","Ed Sheeran","7093868","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-01-14"
"2","Castle on the Hill","Ed Sheeran","4007488","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-01-14"
"3","Starboy","The Weeknd","3663324","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-01-14"
"4","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","3458474","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-01-14"
"5","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3417668","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-01-14"
"6","Closer","The Chainsmokers","3036772","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-01-14"
"7","Paris","The Chainsmokers","2981107","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-01-14"
"8","Don't Wanna Know","Maroon 5","2749116","https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r","2017-01-14"
"9","Fake Love","Drake","2744910","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","2017-01-14"
"10","I Feel It Coming","The Weeknd","2733709","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-01-14"
"11","Say You Won't Let Go","James Arthur","2685142","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-01-14"
"12","Bad and Boujee (feat. Lil Uzi Vert)","Migos","2481691","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-01-14"
"13","Let Me Love You","DJ Snake","2454567","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-01-14"
"14","Chantaje (feat. Maluma)","Shakira","2371020","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-01-14"
"15","Call On Me - Ryan Riback Extended Remix","Starley","2368153","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-01-14"
"16","24K Magic","Bruno Mars","2366891","https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P","2017-01-14"
"17","Just Hold On","Steve Aoki","2249499","https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR","2017-01-14"
"18","Black Beatles","Rae Sremmurd","2138249","https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo","2017-01-14"
"19","Bad Things (with Camila Cabello)","Machine Gun Kelly","2081761","https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj","2017-01-14"
"20","One Dance","Drake","1912209","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2017-01-14"
"21","Side To Side","Ariana Grande","1878134","https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz","2017-01-14"
"22","Cold Water (feat. Justin Bieber & MØ)","Major Lazer","1869640","https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p","2017-01-14"
"23","In the Name of Love","Martin Garrix","1802254","https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L","2017-01-14"
"24","Mercy","Shawn Mendes","1758962","https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a","2017-01-14"
"25","All We Know","The Chainsmokers","1709112","https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK","2017-01-14"
"26","My Way","Calvin Harris","1612687","https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm","2017-01-14"
"27","All Night","The Vamps","1596399","https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW","2017-01-14"
"28","Hear Me Now","Alok","1575091","https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON","2017-01-14"
"29","I Would Like","Zara Larsson","1563903","https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6","2017-01-14"
"30","How Far I'll Go - From ""Moana""","Alessia Cara","1560607","https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN","2017-01-14"
"31","Now and Later","Sage The Gemini","1558247","https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd","2017-01-14"
"32","Shed a Light","Robin Schulz","1524499","https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY","2017-01-14"
"33","Starving","Hailee Steinfeld","1509149","https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe","2017-01-14"
"34","Scars To Your Beautiful","Alessia Cara","1477334","https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK","2017-01-14"
"35","Love Me Now","John Legend","1457048","https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89","2017-01-14"
"36","By Your Side","Jonas Blue","1440734","https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j","2017-01-14"
"37","Heathens","Twenty One Pilots","1428210","https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr","2017-01-14"
"38","Reggaetón Lento (Bailemos)","CNCO","1410433","https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo","2017-01-14"
"39","Alone","Alan Walker","1380839","https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p","2017-01-14"
"40","Treat You Better","Shawn Mendes","1338883","https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd","2017-01-14"
"41","Don't Let Me Down","The Chainsmokers","1332822","https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm","2017-01-14"
"42","Solo Dance","Martin Jensen","1304742","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-01-14"
"43","Bounce Back","Big Sean","1235036","https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF","2017-01-14"
"44","Caroline","Aminé","1227875","https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g","2017-01-14"
"45","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake","1220188","https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc","2017-01-14"
"46","The Greatest","Sia","1137153","https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO","2017-01-14"
"47","Broccoli (feat. Lil Yachty)","DRAM","1130616","https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol","2017-01-14"
"48","We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth","1128761","https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV","2017-01-14"
"49","Safari","J Balvin","1115463","https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO","2017-01-14"
"50","Cheap Thrills","Sia","1110816","https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j","2017-01-14"
"51","All Time Low","Jon Bellion","1058310","https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m","2017-01-14"
"52","Photograph","Ed Sheeran","1044784","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy","2017-01-14"
"53","Human","Rag'n'Bone Man","1029947","https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O","2017-01-14"
"54","Otra vez (feat. J Balvin)","Zion & Lennox","980135","https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq","2017-01-14"
"55","The Mack","Nevada","952475","https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO","2017-01-14"
"56","Party Monster","The Weeknd","942391","https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt","2017-01-14"
"57","Make Me (Cry)","Noah Cyrus","938250","https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP","2017-01-14"
"58","Water Under the Bridge","Adele","933081","https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y","2017-01-14"
"59","Sunset Lover","Petit Biscuit","927672","https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1","2017-01-14"
"60","Sexual","NEIKED","918254","https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop","2017-01-14"
"61","Vente Pa' Ca","Ricky Martin","911328","https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46","2017-01-14"
"62","I Took A Pill In Ibiza - Seeb Remix","Mike Posner","899225","https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl","2017-01-14"
"63","Lot to Learn","Luke Christopher","896150","https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW","2017-01-14"
"64","This Is What You Came For","Calvin Harris","836516","https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y","2017-01-14"
"65","I Got You","Bebe Rexha","834796","https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i","2017-01-14"
"66","Ride","Twenty One Pilots","819616","https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW","2017-01-14"
"67","Setting Fires","The Chainsmokers","818002","https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s","2017-01-14"
"68","Perfect Strangers","Jonas Blue","809606","https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1","2017-01-14"
"69","Deja Vu","J. Cole","806795","https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ","2017-01-14"
"70","Weak","AJR","781944","https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv","2017-01-14"
"71","Too Good","Drake","781323","https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew","2017-01-14"
"72","Panda","Desiigner","780601","https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h","2017-01-14"
"73","Don't Leave","Snakehips","775093","https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92","2017-01-14"
"74","Stressed Out","Twenty One Pilots","773389","https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn","2017-01-14"
"75","iSpy (feat. Lil Yachty)","KYLE","769805","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-01-14"
"76","Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat","769720","https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu","2017-01-14"
"77","Thinking out Loud","Ed Sheeran","764774","https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg","2017-01-14"
"78","Lighthouse - Andrelli Remix","Hearts & Colors","763889","https://open.spotify.com/track/04CttTezSnv71USiiG9mIo","2017-01-14"
"79","Work from Home (feat. Ty Dolla $ign)","Fifth Harmony","761440","https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb","2017-01-14"
"80","Faded","Alan Walker","757335","https://open.spotify.com/track/7gHs73wELdeycvS48JfIos","2017-01-14"
"81","Chill Bill","Rob $tone","750482","https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp","2017-01-14"
"82","X (feat. Future)","21 Savage","742431","https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO","2017-01-14"
