"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-12"
"Position","Track Name","Artist","Streams","URL","2018-12-12"
"1","thank u, next","Ariana Grande","5757968","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-12-12"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3647852","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-12-12"
"3","Without Me","Halsey","3341915","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-12-12"
"4","All I Want for Christmas Is You","Mariah Carey","3019249","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-12-12"
"5","MIA (feat. Drake)","Bad Bunny","2939810","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-12-12"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2863910","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-12-12"
"7","SICKO MODE","Travis Scott","2707955","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-12-12"
"8","Happier","Marshmello","2608696","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-12-12"
"9","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2553313","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-12-12"
"10","Going Bad (feat. Drake)","Meek Mill","2514960","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2018-12-12"
"11","Last Christmas","Wham!","2401389","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2018-12-12"
"12","Sweet but Psycho","Ava Max","2343689","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-12-12"
"13","Adan y Eva","Paulo Londra","2309065","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-12-12"
"14","Shallow","Lady Gaga","2139509","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-12-12"
"15","whoa (mind in awe)","XXXTENTACION","2047219","https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa","2018-12-12"
"16","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","2021735","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-12-12"
"17","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","2020143","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-12-12"
"18","Mo Bamba","Sheck Wes","1993114","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-12-12"
"19","BAD!","XXXTENTACION","1974918","https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ","2018-12-12"
"20","Santa Tell Me","Ariana Grande","1967860","https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","2018-12-12"
"21","Bohemian Rhapsody - Remastered 2011","Queen","1917066","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-12-12"
"22","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1904574","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2018-12-12"
"23","when the party's over","Billie Eilish","1874731","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-12-12"
"24","Eastside (with Halsey & Khalid)","benny blanco","1864232","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2018-12-12"
"25","SAD!","XXXTENTACION","1841598","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-12-12"
