"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-02-16"
"Position","Track Name","Artist","Streams","URL","2019-02-16"
"1","7 rings","Ariana Grande","7352515","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-02-16"
"2","break up with your girlfriend, i'm bored","Ariana Grande","6016986","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-02-16"
"3","Wow.","Post Malone","4005893","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-02-16"
"4","thank u, next","Ariana Grande","3783411","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-02-16"
"5","bury a friend","Billie Eilish","3550616","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-02-16"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3509650","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-02-16"
"7","Happier","Marshmello","3351567","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-02-16"
"8","Calma - Remix","Pedro Capó","3283267","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-02-16"
"9","Con Calma","Daddy Yankee","3222209","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-02-16"
"10","Dancing With A Stranger (with Normani)","Sam Smith","3114663","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-02-16"
"11","Secreto","Anuel Aa","3086532","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-02-16"
"12","Sweet but Psycho","Ava Max","3014137","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-02-16"
"13","Without Me","Halsey","2989494","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-02-16"
"14","Shallow","Lady Gaga","2761619","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-02-16"
"15","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","2718356","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-02-16"
"16","MIA (feat. Drake)","Bad Bunny","2660943","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-02-16"
"17","MIDDLE CHILD","J. Cole","2572927","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-02-16"
"18","Going Bad (feat. Drake)","Meek Mill","2463213","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-02-16"
"19","Please Me","Cardi B","2390416","https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN","2019-02-16"
"20","Baila Baila Baila","Ozuna","2387598","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-02-16"
"21","Adan y Eva","Paulo Londra","2367341","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-02-16"
"22","bad idea","Ariana Grande","2252200","https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg","2019-02-16"
"23","NASA","Ariana Grande","2230190","https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq","2019-02-16"
"24","High Hopes","Panic! At The Disco","2226033","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-02-16"
"25","Talk","Khalid","2219772","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-02-16"
"26","SICKO MODE","Travis Scott","2152149","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-02-16"
"27","needy","Ariana Grande","2143180","https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ","2019-02-16"
"28","a lot","21 Savage","2141841","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2019-02-16"
"29","Thotiana","Blueface","2107537","https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G","2019-02-16"
"30","i'm so tired...","Lauv","2099099","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-02-16"
"31","bloodline","Ariana Grande","2061751","https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX","2019-02-16"
"32","Giant (with Rag'n'Bone Man)","Calvin Harris","1898180","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-02-16"
"33","imagine","Ariana Grande","1890444","https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow","2019-02-16"
"34","Desconocidos","Mau y Ricky","1835585","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2019-02-16"
"35","Robbery","Juice WRLD","1811054","https://open.spotify.com/track/711MglQhnhOF3UAiAs9A59","2019-02-16"
"36","Look Back At It","A Boogie Wit da Hoodie","1797803","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2019-02-16"
"37","fake smile","Ariana Grande","1773557","https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ","2019-02-16"
"38","ZEZE (feat. Travis Scott & Offset)","Kodak Black","1745557","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-02-16"
"39","Bohemian Rhapsody - Remastered 2011","Queen","1740752","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-02-16"
"40","Who Do You Love","The Chainsmokers","1734559","https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8","2019-02-16"
"41","Eastside (with Halsey & Khalid)","benny blanco","1705683","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-02-16"
"42","Better Now","Post Malone","1620016","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-02-16"
"43","Ella Quiere Beber - Remix","Anuel Aa","1615848","https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq","2019-02-16"
"44","Girls Like You (feat. Cardi B)","Maroon 5","1609620","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-02-16"
"45","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1596673","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2019-02-16"
"46","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1565372","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-02-16"
"47","ghostin","Ariana Grande","1521956","https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB","2019-02-16"
"48","Mo Bamba","Sheck Wes","1505342","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2019-02-16"
"49","Pure Water (with Migos)","Mustard","1480388","https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp","2019-02-16"
"50","SAD!","XXXTENTACION","1477753","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2019-02-16"
"51","Amanece","Anuel Aa","1472255","https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH","2019-02-16"
"52","when the party's over","Billie Eilish","1442831","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2019-02-16"
"53","Te Vi","Piso 21","1422499","https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd","2019-02-16"
"54","Be Alright","Dean Lewis","1415489","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2019-02-16"
"55","Lucid Dreams","Juice WRLD","1399728","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","2019-02-16"
"56","Murder On My Mind","YNW Melly","1382028","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC","2019-02-16"
"57","Let Me Down Slowly","Alec Benjamin","1373157","https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d","2019-02-16"
"58","in my head","Ariana Grande","1370111","https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw","2019-02-16"
"59","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1351793","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2019-02-16"
"60","365","Zedd","1350441","https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d","2019-02-16"
"61","rockstar (feat. 21 Savage)","Post Malone","1349497","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2019-02-16"
"62","Adictiva","Daddy Yankee","1341196","https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP","2019-02-16"
"63","In My Mind","Dynoro","1332195","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2019-02-16"
"64","Don't Call Me Up","Mabel","1315835","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-02-16"
"65","Wake Up in the Sky","Gucci Mane","1300267","https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud","2019-02-16"
"66","Better","Khalid","1285895","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2019-02-16"
"67","Think About You","Kygo","1277814","https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P","2019-02-16"
"68","Un Año","Sebastian Yatra","1274983","https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp","2019-02-16"
