"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-04-07"
"Position","Track Name","Artist","Streams","URL","2018-04-07"
"1","God's Plan","Drake","5560608","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-04-07"
"2","Call Out My Name","The Weeknd","3915436","https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N","2018-04-07"
"3","Psycho (feat. Ty Dolla $ign)","Post Malone","3872638","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-04-07"
"4","Nice For What","Drake","3853664","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-04-07"
"5","X","Nicky Jam","3809629","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-04-07"
"6","FRIENDS","Marshmello","3509691","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-04-07"
"7","Freaky Friday (feat. Chris Brown)","Lil Dicky","3008968","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-04-07"
"8","IDGAF","Dua Lipa","2985260","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-04-07"
"9","SAD!","XXXTENTACION","2931665","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-04-07"
"10","The Middle","Zedd","2864541","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-04-07"
"11","Look Alive (feat. Drake)","BlocBoy JB","2792297","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-04-07"
"12","Love Lies (with Normani)","Khalid","2687143","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-04-07"
"13","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2554642","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-04-07"
"14","Mine","Bazzi","2446233","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-04-07"
"15","All The Stars (with SZA)","Kendrick Lamar","2411230","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-04-07"
"16","Dura","Daddy Yankee","2272361","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-04-07"
"17","rockstar","Post Malone","2233710","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-04-07"
"18","One Kiss (with Dua Lipa)","Calvin Harris","2182708","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-04-07"
"19","Havana (feat. Young Thug)","Camila Cabello","2098531","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-04-07"
"20","In My Blood","Shawn Mendes","2071746","https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K","2018-04-07"
"21","Plug Walk","Rich The Kid","2052165","https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ","2018-04-07"
"22","Me Niego","Reik","1943461","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-04-07"
"23","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1914974","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-04-07"
"24","Wasted Times","The Weeknd","1843965","https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR","2018-04-07"
"25","Try Me","The Weeknd","1780172","https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s","2018-04-07"
"26","Walk It Talk It","Migos","1702964","https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP","2018-04-07"
"27","Like I Do","David Guetta","1680750","https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ","2018-04-07"
"28","Bella","Wolfine","1649770","https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D","2018-04-07"
"29","Échame La Culpa","Luis Fonsi","1636437","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-04-07"
"30","Never Be the Same","Camila Cabello","1635671","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-04-07"
"31","Delicate","Taylor Swift","1599412","https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf","2018-04-07"
"32","New Rules","Dua Lipa","1590237","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-04-07"
"33","Nevermind","Dennis Lloyd","1551951","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-04-07"
"34","Pray For Me (with Kendrick Lamar)","The Weeknd","1532417","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-04-07"
"35","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1499493","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-04-07"
"36","Shape of You","Ed Sheeran","1495994","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-04-07"
"37","Say Something","Justin Timberlake","1483877","https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS","2018-04-07"
"38","Ric Flair Drip (& Metro Boomin)","Offset","1438743","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-04-07"
"39","I Like It","Cardi B","1435727","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-04-07"
"40","Síguelo Bailando","Ozuna","1425485","https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz","2018-04-07"
"41","Moonlight","XXXTENTACION","1423737","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-04-07"
"42","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1416378","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-04-07"
"43","Amorfoda","Bad Bunny","1416079","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-04-07"
"44","Remind Me to Forget","Kygo","1402859","https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80","2018-04-07"
