"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-01-27"
"Position","Track Name","Artist","Streams","URL","2019-01-27"
"1","7 rings","Ariana Grande","7251748","https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF","2019-01-27"
"2","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","4090785","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2019-01-27"
"3","MIDDLE CHILD","J. Cole","3976552","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-01-27"
"4","Wow.","Post Malone","3661857","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-01-27"
"5","Without Me","Halsey","3337695","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-01-27"
"6","thank u, next","Ariana Grande","3170880","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2019-01-27"
"7","Calma - Remix","Pedro Capó","3089556","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-01-27"
"8","Dancing With A Stranger (with Normani)","Sam Smith","2788174","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-01-27"
"9","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","2716733","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-01-27"
"10","Sweet but Psycho","Ava Max","2663367","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-01-27"
"11","MIA (feat. Drake)","Bad Bunny","2534543","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-01-27"
"12","Adan y Eva","Paulo Londra","2321930","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-01-27"
"13","Happier","Marshmello","2240747","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-01-27"
"14","High Hopes","Panic! At The Disco","2228404","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-01-27"
"15","Going Bad (feat. Drake)","Meek Mill","2192362","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-01-27"
"16","SICKO MODE","Travis Scott","2190931","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-01-27"
"17","Shallow","Lady Gaga","2190385","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-01-27"
"18","Secreto","Anuel Aa","2172706","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-01-27"
"19","ZEZE (feat. Travis Scott & Offset)","Kodak Black","1867380","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-01-27"
"20","Saturday Nights","Khalid","1822737","https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8","2019-01-27"
"21","Look Back At It","A Boogie Wit da Hoodie","1695018","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2019-01-27"
"22","Mo Bamba","Sheck Wes","1690201","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2019-01-27"
"23","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1653040","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-01-27"
"24","Giant (with Rag'n'Bone Man)","Calvin Harris","1644722","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-01-27"
"25","Eastside (with Halsey & Khalid)","benny blanco","1640159","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-01-27"
"26","SAD!","XXXTENTACION","1608133","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2019-01-27"
"27","Baila Baila Baila","Ozuna","1580050","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-01-27"
"28","Lost in the Fire","Gesaffelstein","1563106","https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG","2019-01-27"
"29","when the party's over","Billie Eilish","1559525","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2019-01-27"
"30","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1559062","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2019-01-27"
"31","Bohemian Rhapsody - Remastered 2011","Queen","1556530","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-01-27"
"32","Better Now","Post Malone","1555268","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-01-27"
"33","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1546992","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2019-01-27"
"34","Desconocidos","Mau y Ricky","1502720","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2019-01-27"
"35","Be Alright","Dean Lewis","1454944","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2019-01-27"
"36","Adictiva","Daddy Yankee","1448047","https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP","2019-01-27"
"37","Girls Like You (feat. Cardi B)","Maroon 5","1436066","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-01-27"
"38","Lucid Dreams","Juice WRLD","1435942","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","2019-01-27"
"39","Ella Quiere Beber - Remix","Anuel Aa","1413061","https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq","2019-01-27"
"40","Moonlight","XXXTENTACION","1379729","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2019-01-27"
"41","Wake Up in the Sky","Gucci Mane","1363857","https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud","2019-01-27"
"42","Better","Khalid","1320774","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2019-01-27"
"43","Leave Me Alone","Flipp Dinero","1315881","https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g","2019-01-27"
"44","Swan Song (From the Motion Picture ""Alita: Battle Angel"")","Dua Lipa","1315493","https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l","2019-01-27"
"45","a lot","21 Savage","1283951","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2019-01-27"
"46","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1275027","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2019-01-27"
"47","rockstar (feat. 21 Savage)","Post Malone","1270478","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2019-01-27"
"48","Hope","The Chainsmokers","1270100","https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5","2019-01-27"
"49","Amanece","Anuel Aa","1267474","https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH","2019-01-27"
"50","In My Mind","Dynoro","1253281","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2019-01-27"
"51","i'm so tired...","Lauv","1238642","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-01-27"
"52","lovely","Billie Eilish","1168766","https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf","2019-01-27"
"53","Taste (feat. Offset)","Tyga","1147509","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2019-01-27"
"54","NI BIEN NI MAL","Bad Bunny","1137255","https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8","2019-01-27"
"55","Imposible","Luis Fonsi","1102037","https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm","2019-01-27"
"56","Promises (with Sam Smith)","Calvin Harris","1101089","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2019-01-27"
"57","Youngblood","5 Seconds of Summer","1095873","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2019-01-27"
"58","imagine","Ariana Grande","1093612","https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F","2019-01-27"
"59","I Like It","Cardi B","1086394","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2019-01-27"
"60","Nights Like This (feat. Ty Dolla $ign)","Kehlani","1077966","https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B","2019-01-27"
"61","no tears left to cry","Ariana Grande","1074859","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2019-01-27"
"62","God's Plan","Drake","1056263","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2019-01-27"
"63","Vaina Loca","Ozuna","1043030","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2019-01-27"
"64","Reggaeton","J Balvin","1036512","https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi","2019-01-27"
"65","Jocelyn Flores","XXXTENTACION","1036022","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2019-01-27"
"66","Money","Cardi B","1033006","https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e","2019-01-27"
"67","Love Someone","Lukas Graham","1028590","https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r","2019-01-27"
"68","Solo de Mi","Bad Bunny","1023967","https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR","2019-01-27"
"69","Bad Liar","Imagine Dragons","1020206","https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","2019-01-27"
"70","Bubalu","Becky G","999986","https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb","2019-01-27"
"71","First Off (feat. Travis Scott)","Future","990682","https://open.spotify.com/track/3WRIaWsws011vHMd9uzPjG","2019-01-27"
"72","Keanu Reeves","Logic","980653","https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK","2019-01-27"
"73","Natural","Imagine Dragons","966108","https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT","2019-01-27"
