"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-15"
"Position","Track Name","Artist","Streams","URL","2018-08-15"
"1","In My Feelings","Drake","6045364","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-15"
"2","No Brainer","DJ Khaled","3622475","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-15"
"3","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3501940","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-15"
"4","Girls Like You (feat. Cardi B)","Maroon 5","3478594","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-15"
"5","SICKO MODE","Travis Scott","3428928","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-15"
"6","Eastside (with Halsey & Khalid)","benny blanco","3281262","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-15"
"7","Lucid Dreams","Juice WRLD","3216266","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-15"
"8","I Like It","Cardi B","2955322","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-15"
"9","Taste (feat. Offset)","Tyga","2795113","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-15"
"10","In My Mind","Dynoro","2762440","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-15"
"11","SAD!","XXXTENTACION","2714886","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-08-15"
"12","Solo (feat. Demi Lovato)","Clean Bandit","2653600","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-08-15"
"13","Rise","Jonas Blue","2591268","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-08-15"
"14","Better Now","Post Malone","2587710","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-08-15"
"15","Jackie Chan","Tiësto","2516017","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-08-15"
"16","Youngblood","5 Seconds of Summer","2401212","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-08-15"
"17","God is a woman","Ariana Grande","2389830","https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ","2018-08-15"
"18","STARGAZING","Travis Scott","2342394","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-08-15"
"19","One Kiss (with Dua Lipa)","Calvin Harris","2302456","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-08-15"
"20","Body (feat. brando)","Loud Luxury","2150365","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-08-15"
"21","Te Boté - Remix","Nio Garcia","2125434","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-08-15"
"22","Moonlight","XXXTENTACION","1963366","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-08-15"
"23","Nonstop","Drake","1942883","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-08-15"
"24","Sin Pijama","Becky G","1818359","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-08-15"
"25","God's Plan","Drake","1805495","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-08-15"
"26","Vaina Loca","Ozuna","1800638","https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ","2018-08-15"
"27","Happy Now","Zedd","1765961","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-08-15"
"28","2002","Anne-Marie","1644977","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-08-15"
"29","Born To Be Yours","Kygo","1644076","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-08-15"
"30","Beautiful (feat. Camila Cabello)","Bazzi","1643986","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-08-15"
"31","Ocean (feat. Khalid)","Martin Garrix","1543488","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-08-15"
"32","Nevermind","Dennis Lloyd","1539565","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-08-15"
"33","No Es Justo","J Balvin","1538102","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-08-15"
"34","rockstar (feat. 21 Savage)","Post Malone","1487717","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-08-15"
"35","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","1486215","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-08-15"
"36","Nice For What","Drake","1478464","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-08-15"
"37","Psycho (feat. Ty Dolla $ign)","Post Malone","1473216","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-08-15"
"38","Be Alright","Dean Lewis","1463952","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-08-15"
"39","Jocelyn Flores","XXXTENTACION","1442686","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-08-15"
"40","Shotgun","George Ezra","1422276","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-08-15"
"41","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1411458","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-08-15"
"42","Clandestino","Shakira","1398906","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-08-15"
"43","changes","XXXTENTACION","1394185","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-08-15"
"44","no tears left to cry","Ariana Grande","1385952","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-08-15"
"45","Don’t Matter To Me (with Michael Jackson)","Drake","1340856","https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0","2018-08-15"
"46","X - Remix","Nicky Jam","1230338","https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw","2018-08-15"
"47","I'm a Mess","Bebe Rexha","1230275","https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R","2018-08-15"
"48","Taking A Walk","Trippie Redd","1229199","https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2","2018-08-15"
"49","Shape of You","Ed Sheeran","1226933","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-08-15"
"50","Yes Indeed","Lil Baby","1196105","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-08-15"
"51","Don't Leave Me Alone (feat. Anne-Marie)","David Guetta","1170974","https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk","2018-08-15"
"52","The Middle","Zedd","1144341","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-08-15"
"53","High Hopes","Panic! At The Disco","1143496","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-08-15"
"54","SWISH","Tyga","1140183","https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD","2018-08-15"
"55","Barbie Dreams","Nicki Minaj","1125933","https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B","2018-08-15"
"56","X","Nicky Jam","1081359","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-08-15"
"57","FRIENDS","Marshmello","1077132","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-08-15"
"58","Natural","Imagine Dragons","1067345","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-08-15"
"59","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1053341","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-08-15"
"60","IDGAF","Dua Lipa","1045052","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-08-15"
"61","Me Niego","Reik","1039351","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-08-15"
"62","lovely (with Khalid)","Billie Eilish","1036419","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-08-15"
"63","Havana (feat. Young Thug)","Camila Cabello","1030753","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-08-15"
"64","YOSEMITE","Travis Scott","1026514","https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR","2018-08-15"
"65","Bed (feat. Ariana Grande)","Nicki Minaj","1023369","https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv","2018-08-15"
"66","Darkside","Alan Walker","1013488","https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG","2018-08-15"
"67","Look Alive (feat. Drake)","BlocBoy JB","1008022","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-08-15"
"68","Cuando Te Besé","Becky G","1002272","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-08-15"
"69","Believer","Imagine Dragons","980016","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","2018-08-15"
"70","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","955159","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-08-15"
"71","New Rules","Dua Lipa","953445","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-08-15"
"72","La Player (Bandolera)","Zion & Lennox","949884","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-08-15"
"73","All Girls Are The Same","Juice WRLD","928091","https://open.spotify.com/track/0XySogm94T51XF5F2jumXm","2018-08-15"
"74","Asesina","Brytiago","923455","https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK","2018-08-15"
"75","WAKE UP","Travis Scott","915080","https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG","2018-08-15"
