"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-03-29"
"Position","Track Name","Artist","Streams","URL","2018-03-29"
"1","God's Plan","Drake","6081975","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-03-29"
"2","Psycho (feat. Ty Dolla $ign)","Post Malone","4474788","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-03-29"
"3","FRIENDS","Marshmello","3794741","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-03-29"
"4","X","Nicky Jam","3789616","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-03-29"
"5","SAD!","XXXTENTACION","3605729","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-03-29"
"6","IDGAF","Dua Lipa","3301630","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-03-29"
"7","The Middle","Zedd","3144347","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-03-29"
"8","All The Stars (with SZA)","Kendrick Lamar","3034919","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-03-29"
"9","Freaky Friday (feat. Chris Brown)","Lil Dicky","3032105","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-03-29"
"10","Look Alive (feat. Drake)","BlocBoy JB","3016983","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-03-29"
"11","Love Lies (with Normani)","Khalid","2976616","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-03-29"
"12","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2786998","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-03-29"
"13","Mine","Bazzi","2754367","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-03-29"
"14","In My Blood","Shawn Mendes","2732759","https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K","2018-03-29"
"15","rockstar","Post Malone","2470745","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-03-29"
"16","Dura","Daddy Yankee","2421133","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-03-29"
"17","Havana (feat. Young Thug)","Camila Cabello","2262729","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-03-29"
"18","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","2162424","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-03-29"
"19","Moonlight","XXXTENTACION","2012105","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-03-29"
"20","Me Niego","Reik","1998926","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-03-29"
"21","Never Be the Same","Camila Cabello","1944227","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-03-29"
"22","Plug Walk","Rich The Kid","1899559","https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl","2018-03-29"
"23","Pray For Me (with Kendrick Lamar)","The Weeknd","1889944","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-03-29"
"24","Like I Do","David Guetta","1790968","https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ","2018-03-29"
"25","Bella","Wolfine","1785908","https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D","2018-03-29"
"26","Échame La Culpa","Luis Fonsi","1780909","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-03-29"
"27","New Rules","Dua Lipa","1744799","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-03-29"
"28","Amorfoda","Bad Bunny","1670024","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-03-29"
"29","Lost In Japan","Shawn Mendes","1657828","https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX","2018-03-29"
"30","Finesse - Remix; feat. Cardi B","Bruno Mars","1612408","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-03-29"
