"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-05"
"Position","Track Name","Artist","Streams","URL","2018-08-05"
"1","In My Feelings","Drake","7404110","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-05"
"2","SICKO MODE","Travis Scott","4266002","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-05"
"3","STARGAZING","Travis Scott","3900955","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-08-05"
"4","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3673022","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-05"
"5","No Brainer","DJ Khaled","3496607","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-05"
"6","Girls Like You (feat. Cardi B)","Maroon 5","3407114","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-05"
"7","I Like It","Cardi B","3032370","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-05"
"8","Lucid Dreams","Juice WRLD","2859978","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-05"
"9","Eastside (with Halsey & Khalid)","benny blanco","2753300","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-05"
"10","Solo (feat. Demi Lovato)","Clean Bandit","2666572","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-08-05"
"11","SAD!","XXXTENTACION","2613908","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-08-05"
"12","Taste (feat. Offset)","Tyga","2567316","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-05"
"13","God is a woman","Ariana Grande","2561674","https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ","2018-08-05"
"14","Rise","Jonas Blue","2492484","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-08-05"
"15","One Kiss (with Dua Lipa)","Calvin Harris","2442576","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-08-05"
"16","Better Now","Post Malone","2415767","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-08-05"
"17","Jackie Chan","Tiësto","2407863","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-08-05"
"18","In My Mind","Dynoro","2342067","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-05"
"19","CAROUSEL","Travis Scott","2289507","https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI","2018-08-05"
"20","Youngblood","5 Seconds of Summer","2262701","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-08-05"
"21","Te Boté - Remix","Nio Garcia","2233157","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-08-05"
"22","WAKE UP","Travis Scott","1938519","https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG","2018-08-05"
"23","YOSEMITE","Travis Scott","1935272","https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR","2018-08-05"
"24","R.I.P. SCREW","Travis Scott","1900472","https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb","2018-08-05"
"25","Sin Pijama","Becky G","1884675","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-08-05"
"26","Body","Loud Luxury","1876389","https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r","2018-08-05"
