"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-10"
"Position","Track Name","Artist","Streams","URL","2018-12-10"
"1","thank u, next","Ariana Grande","5692453","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-12-10"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3520358","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-12-10"
"3","Without Me","Halsey","3136138","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-12-10"
"4","All I Want for Christmas Is You","Mariah Carey","2885315","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-12-10"
"5","MIA (feat. Drake)","Bad Bunny","2794962","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-12-10"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2607114","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-12-10"
"7","Happier","Marshmello","2529843","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-12-10"
"8","SICKO MODE","Travis Scott","2513578","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-12-10"
"9","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2333626","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-12-10"
"10","whoa (mind in awe)","XXXTENTACION","2330969","https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa","2018-12-10"
"11","Last Christmas","Wham!","2321702","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2018-12-10"
"12","BAD!","XXXTENTACION","2237308","https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ","2018-12-10"
"13","Going Bad (feat. Drake)","Meek Mill","2206468","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2018-12-10"
"14","Adan y Eva","Paulo Londra","2201036","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-12-10"
"15","Sweet but Psycho","Ava Max","2179178","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-12-10"
"16","Shallow","Lady Gaga","2109286","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-12-10"
"17","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1982370","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-12-10"
"18","Santa Tell Me","Ariana Grande","1931290","https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","2018-12-10"
"19","Mo Bamba","Sheck Wes","1916914","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-12-10"
