"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-15"
"Position","Track Name","Artist","Streams","URL","2018-09-15"
"1","I Love It (& Lil Pump)","Kanye West","4987581","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-15"
"2","In My Feelings","Drake","3881050","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-15"
"3","Lucky You (feat. Joyner Lucas)","Eminem","3779357","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-15"
"4","In My Mind","Dynoro","3272741","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-15"
"5","Eastside (with Halsey & Khalid)","benny blanco","3247079","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-15"
"6","Promises (with Sam Smith)","Calvin Harris","3174452","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-15"
"7","Happier","Marshmello","3013097","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-15"
"8","Girls Like You (feat. Cardi B)","Maroon 5","2949198","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-15"
"9","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2803983","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-15"
"10","SICKO MODE","Travis Scott","2783954","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-15"
"11","Lucid Dreams","Juice WRLD","2753960","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-15"
"12","I Like It","Cardi B","2397688","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-15"
"13","Be Alright","Dean Lewis","2376601","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-15"
"14","Taste (feat. Offset)","Tyga","2372537","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-15"
"15","Vaina Loca","Ozuna","2356730","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-15"
"16","No Brainer","DJ Khaled","2301184","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-15"
"17","SAD!","XXXTENTACION","2247364","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-15"
"18","BEBE","6ix9ine","2243923","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-15"
"19","Electricity (with Dua Lipa)","Silk City","2243732","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-09-15"
"20","Body (feat. brando)","Loud Luxury","2098450","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-09-15"
"21","Better Now","Post Malone","2029707","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-15"
"22","Te Boté - Remix","Nio Garcia","2028841","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-15"
"23","breathin","Ariana Grande","1999446","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-15"
"24","Natural","Imagine Dragons","1945222","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-15"
"25","The Ringer","Eminem","1934314","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-09-15"
"26","God is a woman","Ariana Grande","1928525","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-15"
"27","Solo (feat. Demi Lovato)","Clean Bandit","1919451","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-15"
"28","Rise","Jonas Blue","1898444","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-15"
"29","Wake Up in the Sky","Gucci Mane","1796790","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-09-15"
"30","Moonlight","XXXTENTACION","1786445","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-15"
"31","Youngblood","5 Seconds of Summer","1769476","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-15"
"32","Jackie Chan","Tiësto","1768702","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-09-15"
"33","Nonstop","Drake","1754310","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-15"
"34","One Kiss (with Dua Lipa)","Calvin Harris","1728896","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-09-15"
"35","No Es Justo","J Balvin","1700952","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-09-15"
"36","Sin Pijama","Becky G","1650436","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-09-15"
"37","Shotgun","George Ezra","1627416","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-15"
"38","Fall","Eminem","1603471","https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato","2018-09-15"
"39","Thunderclouds","Sia","1600741","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-09-15"
"40","God's Plan","Drake","1529353","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-09-15"
"41","Beautiful (feat. Camila Cabello)","Bazzi","1529213","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-15"
"42","Better","Khalid","1527488","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-09-15"
"43","Don't Leave Me Alone (feat. Anne-Marie)","David Guetta","1471435","https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24","2018-09-15"
"44","Jocelyn Flores","XXXTENTACION","1400239","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-09-15"
"45","Not Alike (feat. Royce Da 5'9)","Eminem","1382033","https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU","2018-09-15"
"46","rockstar (feat. 21 Savage)","Post Malone","1373939","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-09-15"
"47","Mala Mía","Maluma","1357943","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-09-15"
"48","Whenever (feat. Conor Maynard)","Kris Kross Amsterdam","1357626","https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z","2018-09-15"
"49","Happy Now","Zedd","1349948","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-09-15"
"50","no tears left to cry","Ariana Grande","1347972","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-09-15"
"51","Cuando Te Besé","Becky G","1342341","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-09-15"
"52","Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo","1332502","https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG","2018-09-15"
"53","STARGAZING","Travis Scott","1295754","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-09-15"
"54","Quiere Beber","Anuel Aa","1241904","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-09-15"
"55","changes","XXXTENTACION","1226985","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-09-15"
"56","Greatest","Eminem","1214244","https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv","2018-09-15"
"57","Mo Bamba","Sheck Wes","1208769","https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn","2018-09-15"
"58","Shape of You","Ed Sheeran","1204497","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-09-15"
"59","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1202793","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-09-15"
"60","Clandestino","Shakira","1193281","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-09-15"
"61","High Hopes","Panic! At The Disco","1177405","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-09-15"
"62","Psycho (feat. Ty Dolla $ign)","Post Malone","1172881","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-09-15"
"63","Self Care","Mac Miller","1141122","https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx","2018-09-15"
"64","No Me Acuerdo","Thalía","1122428","https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd","2018-09-15"
"65","REMEDY","Alesso","1120545","https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg","2018-09-15"
"66","Asesina","Brytiago","1098547","https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK","2018-09-15"
"67","Nice For What","Drake","1095667","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-09-15"
"68","Say My Name","David Guetta","1086521","https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6","2018-09-15"
"69","Nevermind","Dennis Lloyd","1082898","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-09-15"
"70","Yes Indeed","Lil Baby","1072126","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-09-15"
"71","2002","Anne-Marie","1063663","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-09-15"
"72","RAP DEVIL","Machine Gun Kelly","1062765","https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l","2018-09-15"
"73","Kamikaze","Eminem","1062024","https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy","2018-09-15"
"74","Born To Be Yours","Kygo","1060397","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-09-15"
"75","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1057601","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-09-15"
"76","Havana (feat. Young Thug)","Camila Cabello","1032828","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-09-15"
"77","Believer","Imagine Dragons","1019966","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","2018-09-15"
"78","Ocean (feat. Khalid)","Martin Garrix","994857","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-09-15"
"79","I'm a Mess","Bebe Rexha","989620","https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R","2018-09-15"
"80","SWISH","Tyga","984563","https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD","2018-09-15"
"81","IDGAF","Dua Lipa","982123","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-09-15"
"82","Darkside","Alan Walker","970372","https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG","2018-09-15"
"83","New Rules","Dua Lipa","963639","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-09-15"
"84","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","960801","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-09-15"
"85","X - Remix","Nicky Jam","945810","https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw","2018-09-15"
"86","Thunder","Imagine Dragons","934438","https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB","2018-09-15"
"87","FRIENDS","Marshmello","934167","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-09-15"
"88","La Player (Bandolera)","Zion & Lennox","930861","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-09-15"
"89","Noticed","Lil Mosey","929690","https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC","2018-09-15"
"90","Kokain","Bonez MC","914587","https://open.spotify.com/track/1H3oIeKUEHpBhXUiso0IMH","2018-09-15"
"91","Flames","David Guetta","905628","https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh","2018-09-15"
"92","Me Niego","Reik","894221","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-09-15"
"93","Look Alive (feat. Drake)","BlocBoy JB","886967","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-09-15"
"94","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","YG","885806","https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy","2018-09-15"
"95","Ya No Tiene Novio","Sebastian Yatra","883331","https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu","2018-09-15"
"96","The Middle","Zedd","882672","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-09-15"
"97","Perfect","Ed Sheeran","877567","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-09-15"
"98","Toda - Remix","Alex Rose","876698","https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL","2018-09-15"
"99","High On Life (feat. Bonn)","Martin Garrix","865904","https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy","2018-09-15"
"100","X","Nicky Jam","862636","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-09-15"
"101","Lean Wit Me","Juice WRLD","860951","https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk","2018-09-15"
"102","lovely (with Khalid)","Billie Eilish","857886","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-09-15"
"103","All Girls Are The Same","Juice WRLD","855702","https://open.spotify.com/track/0XySogm94T51XF5F2jumXm","2018-09-15"
"104","Blah Blah Blah","Armin van Buuren","855005","https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj","2018-09-15"
"105","Amigos Con Derechos","Reik","853051","https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA","2018-09-15"
"106","SLOW DANCING IN THE DARK","Joji","845328","https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6","2018-09-15"
"107","Drip Too Hard","Lil Baby","835256","https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3","2018-09-15"
"108","Normal","Eminem","810466","https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1","2018-09-15"
"109","Look At Me!","XXXTENTACION","809995","https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s","2018-09-15"
"110","Love Someone","Lukas Graham","804561","https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ","2018-09-15"
"111","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","802101","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-09-15"
"112","Unica","Ozuna","801310","https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A","2018-09-15"
"113","Everybody Dies In Their Nightmares","XXXTENTACION","799393","https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7","2018-09-15"
"114","I Like Me Better","Lauv","799215","https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ","2018-09-15"
"115","Love Lies (with Normani)","Khalid","791710","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-09-15"
"116","Stepping Stone","Eminem","782816","https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX","2018-09-15"
"117","XO TOUR Llif3","Lil Uzi Vert","782611","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-09-15"
"118","Medicina","Anitta","780533","https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju","2018-09-15"
"119","Hipócrita","Anuel Aa","777849","https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw","2018-09-15"
"120","Don’t Matter To Me (with Michael Jackson)","Drake","771707","https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0","2018-09-15"
"121","I Fall Apart","Post Malone","769543","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-09-15"
"122","Mi Cama - Remix","Karol G","765532","https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE","2018-09-15"
"123","Venom - Music From The Motion Picture","Eminem","763039","https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4","2018-09-15"
"124","Feels Like Summer","Childish Gambino","743307","https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr","2018-09-15"
"125","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","742103","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-09-15"
"126","Closer","The Chainsmokers","737967","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2018-09-15"
"127","Wasted (feat. Lil Uzi Vert)","Juice WRLD","737120","https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB","2018-09-15"
