"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2019-02-28"
"Position","Track Name","Artist","Streams","URL","2019-02-28"
"1","7 rings","Ariana Grande","5895728","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","2019-02-28"
"2","Shallow","Lady Gaga","5197244","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2019-02-28"
"3","break up with your girlfriend, i'm bored","Ariana Grande","4525730","https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS","2019-02-28"
"4","Con Calma","Daddy Yankee","4153960","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","2019-02-28"
"5","Wow.","Post Malone","3742123","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP","2019-02-28"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3464941","https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB","2019-02-28"
"7","Dancing With A Stranger (with Normani)","Sam Smith","2963546","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","2019-02-28"
"8","bury a friend","Billie Eilish","2956465","https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP","2019-02-28"
"9","thank u, next","Ariana Grande","2933544","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ","2019-02-28"
"10","MIDDLE CHILD","J. Cole","2903499","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","2019-02-28"
"11","Happier","Marshmello","2808894","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2019-02-28"
"12","Without Me","Halsey","2806049","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2019-02-28"
"13","Calma - Remix","Pedro Capó","2806010","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2019-02-28"
"14","Sweet but Psycho","Ava Max","2736289","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2019-02-28"
"15","Secreto","Anuel Aa","2720637","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","2019-02-28"
"16","Baila Baila Baila","Ozuna","2477099","https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG","2019-02-28"
"17","Talk","Khalid","2443644","https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM","2019-02-28"
"18","i'm so tired...","Lauv","2321346","https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI","2019-02-28"
"19","Murder On My Mind","YNW Melly","2255554","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC","2019-02-28"
"20","Giant (with Rag'n'Bone Man)","Calvin Harris","2227227","https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd","2019-02-28"
"21","Robbery","Juice WRLD","2192556","https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV","2019-02-28"
"22","Going Bad (feat. Drake)","Meek Mill","2185237","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2019-02-28"
"23","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","2184809","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2019-02-28"
"24","MIA (feat. Drake)","Bad Bunny","2066765","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2019-02-28"
"25","Don't Call Me Up","Mabel","1982996","https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","2019-02-28"
"26","High Hopes","Panic! At The Disco","1932486","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2019-02-28"
"27","Adan y Eva","Paulo Londra","1865283","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2019-02-28"
"28","Bohemian Rhapsody - Remastered 2011","Queen","1844642","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2019-02-28"
"29","SICKO MODE","Travis Scott","1836682","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2019-02-28"
"30","a lot","21 Savage","1820346","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2019-02-28"
"31","Look Back At It","A Boogie Wit da Hoodie","1737164","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2019-02-28"
"32","Eastside (with Halsey & Khalid)","benny blanco","1735407","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2019-02-28"
"33","Thotiana","Blueface","1729860","https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G","2019-02-28"
"34","Who Do You Love","The Chainsmokers","1690130","https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8","2019-02-28"
"35","Pure Water (with Migos)","Mustard","1668912","https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp","2019-02-28"
"36","Desconocidos","Mau y Ricky","1637273","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2019-02-28"
"37","Please Me","Cardi B","1593574","https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN","2019-02-28"
"38","Better Now","Post Malone","1528167","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2019-02-28"
"39","ZEZE (feat. Travis Scott & Offset)","Kodak Black","1505890","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2019-02-28"
"40","Nights Like This (feat. Ty Dolla $ign)","Kehlani","1497899","https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy","2019-02-28"
"41","Girls Like You (feat. Cardi B)","Maroon 5","1496925","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2019-02-28"
"42","bad idea","Ariana Grande","1496081","https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg","2019-02-28"
"43","Let Me Down Slowly","Alec Benjamin","1488568","https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d","2019-02-28"
"44","Be Alright","Dean Lewis","1456149","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2019-02-28"
"45","Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie","1450267","https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6","2019-02-28"
"46","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1449451","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2019-02-28"
"47","Always Remember Us This Way","Lady Gaga","1444997","https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk","2019-02-28"
"48","Ella Quiere Beber - Remix","Anuel Aa","1427506","https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq","2019-02-28"
"49","NASA","Ariana Grande","1389759","https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq","2019-02-28"
"50","needy","Ariana Grande","1373702","https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ","2019-02-28"
"51","Un Año","Sebastian Yatra","1368431","https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp","2019-02-28"
"52","Amanece","Anuel Aa","1360565","https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH","2019-02-28"
"53","Better","Khalid","1347275","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2019-02-28"
"54","Te Vi","Piso 21","1346167","https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd","2019-02-28"
"55","when the party's over","Billie Eilish","1334011","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2019-02-28"
