"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-07-04"
"Position","Track Name","Artist","Streams","URL","2018-07-04"
"1","Don’t Matter To Me","Drake","5740200","https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB","2018-07-04"
"2","Nonstop","Drake","4783239","https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX","2018-07-04"
"3","SAD!","XXXTENTACION","4296539","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-07-04"
"4","In My Feelings","Drake","3835579","https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns","2018-07-04"
"5","God's Plan","Drake","3688784","https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9","2018-07-04"
"6","I Like It","Cardi B","3654866","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-07-04"
"7","Lucid Dreams","Juice WRLD","3548469","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-07-04"
"8","Girls Like You (feat. Cardi B)","Maroon 5","3546443","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-07-04"
"9","One Kiss (with Dua Lipa)","Calvin Harris","3516746","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-07-04"
"10","Better Now","Post Malone","3305751","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-07-04"
"11","Nice For What","Drake","3230874","https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX","2018-07-04"
"12","I'm Upset","Drake","3121283","https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1","2018-07-04"
"13","Solo (feat. Demi Lovato)","Clean Bandit","3088126","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-07-04"
"14","Emotionless","Drake","2831516","https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n","2018-07-04"
"15","no tears left to cry","Ariana Grande","2824859","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-07-04"
"16","Taste (feat. Offset)","Tyga","2738842","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-07-04"
"17","Moonlight","XXXTENTACION","2710527","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-07-04"
"18","Mob Ties","Drake","2663992","https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG","2018-07-04"
"19","Te Boté - Remix","Nio Garcia","2545856","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-07-04"
"20","Youngblood","5 Seconds of Summer","2524369","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-07-04"
"21","Back To You","Selena Gomez","2511633","https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9","2018-07-04"
"22","Jackie Chan","Tiësto","2471443","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-07-04"
"23","Elevate","Drake","2407444","https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7","2018-07-04"
"24","X","Nicky Jam","2260421","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-07-04"
"25","changes","XXXTENTACION","2259034","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-07-04"
"26","8 Out Of 10","Drake","2255260","https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN","2018-07-04"
