"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-05"
"Position","Track Name","Artist","Streams","URL","2018-10-05"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4901070","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-05"
"2","Happier","Marshmello","4279508","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-05"
"3","I Love It (& Lil Pump)","Kanye West","4239111","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-05"
"4","Falling Down - Bonus Track","Lil Peep","3483141","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-05"
"5","Promises (with Sam Smith)","Calvin Harris","3284706","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-05"
"6","Eastside (with Halsey & Khalid)","benny blanco","3139445","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-05"
"7","In My Mind","Dynoro","3126463","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-05"
"8","SICKO MODE","Travis Scott","2806641","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-05"
"9","In My Feelings","Drake","2757857","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-05"
"10","Lucid Dreams","Juice WRLD","2654183","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-05"
"11","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","2589388","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-10-05"
"12","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","2521699","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-10-05"
"13","Without Me","Halsey","2519676","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-10-05"
"14","STOOPID","6ix9ine","2510965","https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K","2018-10-05"
"15","Never Recover (Lil Baby & Gunna, Drake)","Lil Baby","2457436","https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ","2018-10-05"
"16","Better","Khalid","2376382","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-10-05"
"17","SAD!","XXXTENTACION","2337446","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-05"
"18","Be Alright","Dean Lewis","2333838","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-05"
"19","Moonlight","XXXTENTACION","2319706","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-05"
