"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-11-19"
"Position","Track Name","Artist","Streams","URL","2018-11-19"
"1","thank u, next","Ariana Grande","6276521","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-11-19"
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4463892","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-11-19"
"3","MIA (feat. Drake)","Bad Bunny","3421638","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-11-19"
"4","Without Me","Halsey","3159762","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-11-19"
"5","Happier","Marshmello","3041193","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-11-19"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2960847","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-11-19"
"7","SICKO MODE","Travis Scott","2908889","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-11-19"
"8","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","2792445","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-11-19"
"9","Shallow","Lady Gaga","2754917","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-11-19"
"10","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2719838","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-11-19"
"11","Bohemian Rhapsody - Remastered 2011","Queen","2526740","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-11-19"
"12","when the party's over","Billie Eilish","2442177","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-11-19"
"13","BAD!","XXXTENTACION","2402634","https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T","2018-11-19"
"14","Mo Bamba","Sheck Wes","2333930","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-11-19"
"15","Better","Khalid","2190853","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2018-11-19"
"16","Sweet but Psycho","Ava Max","2159515","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-11-19"
"17","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1970344","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-11-19"
"18","Lucid Dreams","Juice WRLD","1946993","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-11-19"
"19","Eastside (with Halsey & Khalid)","benny blanco","1928621","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-11-19"
"20","Adan y Eva","Paulo Londra","1927269","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-11-19"
"21","Woman Like Me (feat. Nicki Minaj)","Little Mix","1905596","https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED","2018-11-19"
"22","Girls Like You (feat. Cardi B)","Maroon 5","1898000","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-11-19"
"23","In My Mind","Dynoro","1780368","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-11-19"
"24","Falling Down - Bonus Track","Lil Peep","1777455","https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9","2018-11-19"
"25","Be Alright","Dean Lewis","1774438","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-11-19"
"26","Ruin My Life","Zara Larsson","1772315","https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU","2018-11-19"
"27","Bad Liar","Imagine Dragons","1753426","https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","2018-11-19"
"28","SAD!","XXXTENTACION","1736384","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-11-19"
"29","Kiss and Make Up","Dua Lipa","1724180","https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3","2018-11-19"
"30","Promises (with Sam Smith)","Calvin Harris","1695297","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-11-19"
"31","Let You Love Me","Rita Ora","1694371","https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS","2018-11-19"
"32","Better Now","Post Malone","1620816","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-11-19"
"33","Natural","Imagine Dragons","1601141","https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT","2018-11-19"
"34","Happy Now","Kygo","1585718","https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4","2018-11-19"
"35","Moonlight","XXXTENTACION","1580905","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-11-19"
"36","Vaina Loca","Ozuna","1552973","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-11-19"
"37","Another One Bites The Dust - Remastered 2011","Queen","1545110","https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7","2018-11-19"
"38","Wake Up in the Sky","Gucci Mane","1510438","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-11-19"
"39","lovely (with Khalid)","Billie Eilish","1497800","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-11-19"
"40","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1488341","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2018-11-19"
"41","Youngblood","5 Seconds of Summer","1395028","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-11-19"
"42","I Love It (& Lil Pump)","Kanye West","1393414","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-11-19"
"43","High Hopes","Panic! At The Disco","1392186","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-11-19"
"44","In My Feelings","Drake","1380316","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-11-19"
"45","Armed And Dangerous","Juice WRLD","1370654","https://open.spotify.com/track/6SAKXCj5jyF6IgPCPbZ5ra","2018-11-19"
"46","BEBE","6ix9ine","1368000","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-11-19"
"47","Taste (feat. Offset)","Tyga","1355125","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-11-19"
"48","All I Want for Christmas Is You","Mariah Carey","1332315","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-11-19"
"49","Cuando Te Besé","Becky G","1327900","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-11-19"
"50","breathin","Ariana Grande","1314842","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-11-19"
"51","Somebody To Love - Remastered 2011","Queen","1296248","https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf","2018-11-19"
"52","Don't Stop Me Now - Remastered","Queen","1272443","https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7","2018-11-19"
"53","Love Someone","Lukas Graham","1202660","https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r","2018-11-19"
"54","Jocelyn Flores","XXXTENTACION","1195237","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-11-19"
"55","Always Remember Us This Way","Lady Gaga","1195106","https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk","2018-11-19"
"56","rockstar (feat. 21 Savage)","Post Malone","1185501","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-11-19"
