"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-31"
"Position","Track Name","Artist","Streams","URL","2018-08-31"
"1","The Ringer","Eminem","5186590","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-08-31"
"2","In My Feelings","Drake","5037552","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-31"
"3","Lucky You (feat. Joyner Lucas)","Eminem","4917821","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-08-31"
"4","Greatest","Eminem","3906513","https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv","2018-08-31"
"5","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","3585418","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-31"
"6","Girls Like You (feat. Cardi B)","Maroon 5","3498907","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-31"
"7","Eastside (with Halsey & Khalid)","benny blanco","3485291","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-31"
"8","SICKO MODE","Travis Scott","3372894","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-31"
"9","In My Mind","Dynoro","3272566","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-31"
"10","Lucid Dreams","Juice WRLD","3259696","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-31"
"11","Not Alike (feat. Royce Da 5'9)","Eminem","3167526","https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU","2018-08-31"
"12","No Brainer","DJ Khaled","3143924","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-31"
"13","Kamikaze","Eminem","3113169","https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy","2018-08-31"
"14","Promises (with Sam Smith)","Calvin Harris","3108758","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-08-31"
"15","Normal","Eminem","3050423","https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1","2018-08-31"
"16","Fall","Eminem","2979395","https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato","2018-08-31"
"17","God is a woman","Ariana Grande","2911460","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-08-31"
"18","Taste (feat. Offset)","Tyga","2885483","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-31"
"19","Stepping Stone","Eminem","2817524","https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX","2018-08-31"
