"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-21"
"Position","Track Name","Artist","Streams","URL","2018-12-21"
"1","All I Want for Christmas Is You","Mariah Carey","5073944","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-12-21"
"2","thank u, next","Ariana Grande","5045336","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","2018-12-21"
"3","Last Christmas","Wham!","4101153","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2018-12-21"
"4","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","3950470","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-12-21"
"5","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","3880863","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","2018-12-21"
"6","Santa Tell Me","Ariana Grande","3448963","https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","2018-12-21"
"7","Without Me","Halsey","3440553","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-12-21"
"8","MIA (feat. Drake)","Bad Bunny","3042352","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-12-21"
"9","SICKO MODE","Travis Scott","2935876","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-12-21"
"10","It's Beginning to Look a Lot Like Christmas","Michael Bublé","2912258","https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI","2018-12-21"
"11","Sweet but Psycho","Ava Max","2725086","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-12-21"
"12","Rockin' Around The Christmas Tree","Brenda Lee","2714109","https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97","2018-12-21"
"13","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2686875","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2018-12-21"
"14","Jingle Bell Rock","Bobby Helms","2652383","https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya","2018-12-21"
"15","Happier","Marshmello","2637667","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-12-21"
"16","Adan y Eva","Paulo Londra","2572415","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-12-21"
"17","Do They Know It's Christmas? - 1984 Version","Band Aid","2553484","https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf","2018-12-21"
"18","It's the Most Wonderful Time of the Year","Andy Williams","2547319","https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN","2018-12-21"
"19","Going Bad (feat. Drake)","Meek Mill","2471586","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2018-12-21"
"20","imagine","Ariana Grande","2411451","https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F","2018-12-21"
"21","Happy Xmas (War Is Over) - Remastered","John Lennon","2360661","https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy","2018-12-21"
"22","a lot","21 Savage","2352093","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2018-12-21"
"23","Mistletoe","Justin Bieber","2217296","https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA","2018-12-21"
"24","Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney","2156039","https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD","2018-12-21"
"25","Mo Bamba","Sheck Wes","2087167","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-12-21"
"26","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","2085963","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-12-21"
"27","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","2068165","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-12-21"
"28","Calma - Remix","Pedro Capó","2060835","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2018-12-21"
"29","Shallow","Lady Gaga","2028844","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-12-21"
"30","Driving Home for Christmas","Chris Rea","2025932","https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ","2018-12-21"
"31","monster","21 Savage","1989544","https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU","2018-12-21"
"32","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1898715","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2018-12-21"
"33","Bohemian Rhapsody - Remastered 2011","Queen","1877325","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-12-21"
