"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-28"
"Position","Track Name","Artist","Streams","URL","2018-09-28"
"1","Mona Lisa (feat. Kendrick Lamar)","Lil Wayne","5808198","https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8","2018-09-28"
"2","Don't Cry (feat. XXXTENTACION)","Lil Wayne","5518452","https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne","2018-09-28"
"3","I Love It (& Lil Pump)","Kanye West","4700303","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-28"
"4","Let It Fly (feat. Travis Scott)","Lil Wayne","4517656","https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h","2018-09-28"
"5","Dedicate","Lil Wayne","4257774","https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc","2018-09-28"
"6","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","4072420","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-09-28"
"7","Falling Down - Bonus Track","Lil Peep","3965058","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-09-28"
"8","Uproar","Lil Wayne","3838521","https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk","2018-09-28"
"9","Happier","Marshmello","3785450","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-28"
"10","Can't Be Broken","Lil Wayne","3577146","https://open.spotify.com/track/5cGpjfgAvidLy6znwkCxkP","2018-09-28"
"11","Promises (with Sam Smith)","Calvin Harris","3279822","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-28"
"12","In My Mind","Dynoro","3230207","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-28"
"13","Eastside (with Halsey & Khalid)","benny blanco","3215621","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-28"
"14","In My Feelings","Drake","3133992","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-28"
