"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-10-20"
"Position","Track Name","Artist","Streams","URL","2018-10-20"
"1","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","5880538","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","2018-10-20"
"2","MIA (feat. Drake)","Bad Bunny","5068206","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","2018-10-20"
"3","Happier","Marshmello","3696022","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-10-20"
"4","ZEZE (feat. Travis Scott & Offset)","Kodak Black","3544338","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","2018-10-20"
"5","Shallow","Lady Gaga","3213178","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-10-20"
"6","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","2955026","https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8","2018-10-20"
"7","Better","Khalid","2925352","https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX","2018-10-20"
"8","Without Me","Halsey","2763495","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","2018-10-20"
"9","Promises (with Sam Smith)","Calvin Harris","2734856","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-10-20"
"10","In My Mind","Dynoro","2651551","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-10-20"
"11","SICKO MODE","Travis Scott","2646902","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-10-20"
"12","I Love It (& Lil Pump)","Kanye West","2582941","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-10-20"
"13","Girls Like You (feat. Cardi B)","Maroon 5","2451498","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-10-20"
"14","Eastside (with Halsey & Khalid)","benny blanco","2434102","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-10-20"
"15","Falling Down - Bonus Track","Lil Peep","2297608","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-10-20"
"16","Lucid Dreams","Juice WRLD","2259914","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-10-20"
"17","In My Feelings","Drake","2175576","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-10-20"
"18","Vaina Loca","Ozuna","2075566","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-10-20"
"19","Mo Bamba","Sheck Wes","2050011","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-10-20"
"20","SAD!","XXXTENTACION","2045864","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-10-20"
"21","Moonlight","XXXTENTACION","1994918","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-10-20"
"22","Be Alright","Dean Lewis","1957277","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-10-20"
"23","BEBE","6ix9ine","1955635","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-10-20"
"24","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1938182","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-10-20"
"25","Better Now","Post Malone","1933262","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-10-20"
