"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-02-22"
"Position","Track Name","Artist","Streams","URL","2017-02-22"
"1","Shape of You","Ed Sheeran","7317633","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-02-22"
"2","It Ain't Me (with Selena Gomez)","Kygo","4475891","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-02-22"
"3","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","4200056","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-02-22"
"4","Paris","The Chainsmokers","3827218","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-02-22"
"5","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3539998","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-02-22"
"6","Scared to Be Lonely","Martin Garrix","3243329","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-02-22"
"7","Chained To The Rhythm","Katy Perry","3025493","https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi","2017-02-22"
"8","Castle on the Hill","Ed Sheeran","2728150","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-02-22"
"9","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","2673093","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-02-22"
"10","I Feel It Coming","The Weeknd","2573228","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-02-22"
"11","Issues","Julia Michaels","2535919","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-02-22"
"12","Say You Won't Let Go","James Arthur","2423940","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-02-22"
"13","Starboy","The Weeknd","2401056","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-02-22"
"14","Call On Me - Ryan Riback Extended Remix","Starley","2294070","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-02-22"
"15","Closer","The Chainsmokers","2282855","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-02-22"
