"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-08-06"
"Position","Track Name","Artist","Streams","URL","2018-08-06"
"1","In My Feelings","Drake","7529513","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-08-06"
"2","SICKO MODE","Travis Scott","4465151","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-08-06"
"3","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","4034458","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-08-06"
"4","No Brainer","DJ Khaled","3867487","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-08-06"
"5","STARGAZING","Travis Scott","3814204","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-08-06"
"6","Girls Like You (feat. Cardi B)","Maroon 5","3664749","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-08-06"
"7","I Like It","Cardi B","3207063","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-08-06"
"8","Lucid Dreams","Juice WRLD","3120987","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-08-06"
"9","Eastside (with Halsey & Khalid)","benny blanco","3108789","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-08-06"
"10","Solo (feat. Demi Lovato)","Clean Bandit","2934383","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-08-06"
"11","SAD!","XXXTENTACION","2802027","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-08-06"
"12","Taste (feat. Offset)","Tyga","2778406","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-08-06"
"13","God is a woman","Ariana Grande","2738516","https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ","2018-08-06"
"14","Rise","Jonas Blue","2700824","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-08-06"
"15","In My Mind","Dynoro","2631580","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-08-06"
"16","Better Now","Post Malone","2630164","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-08-06"
"17","Jackie Chan","Tiësto","2614344","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-08-06"
"18","One Kiss (with Dua Lipa)","Calvin Harris","2601346","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-08-06"
"19","Youngblood","5 Seconds of Summer","2447728","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-08-06"
"20","Te Boté - Remix","Nio Garcia","2235034","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-08-06"
"21","CAROUSEL","Travis Scott","2120463","https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI","2018-08-06"
"22","Body","Loud Luxury","2088921","https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r","2018-08-06"
"23","YOSEMITE","Travis Scott","1990055","https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR","2018-08-06"
"24","Moonlight","XXXTENTACION","1974286","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-08-06"
"25","Sin Pijama","Becky G","1921411","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-08-06"
"26","God's Plan","Drake","1899546","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-08-06"
"27","WAKE UP","Travis Scott","1893982","https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG","2018-08-06"
"28","Nonstop","Drake","1870320","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-08-06"
"29","R.I.P. SCREW","Travis Scott","1783114","https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb","2018-08-06"
"30","Don’t Matter To Me (with Michael Jackson)","Drake","1777396","https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0","2018-08-06"
"31","Vaina Loca","Ozuna","1731714","https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ","2018-08-06"
"32","Ocean (feat. Khalid)","Martin Garrix","1729271","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-08-06"
"33","NO BYSTANDERS","Travis Scott","1723925","https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn","2018-08-06"
"34","2002","Anne-Marie","1712369","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-08-06"
"35","No Es Justo","J Balvin","1699626","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-08-06"
"36","Born To Be Yours","Kygo","1696736","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-08-06"
"37","Nice For What","Drake","1667404","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-08-06"
"38","STOP TRYING TO BE GOD","Travis Scott","1663696","https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg","2018-08-06"
"39","CAN'T SAY","Travis Scott","1621148","https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL","2018-08-06"
"40","Nevermind","Dennis Lloyd","1605733","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-08-06"
"41","5% TINT","Travis Scott","1596537","https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds","2018-08-06"
"42","BUTTERFLY EFFECT","Travis Scott","1595701","https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4","2018-08-06"
"43","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","1568848","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-08-06"
"44","no tears left to cry","Ariana Grande","1507786","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-08-06"
"45","Happy Now","Zedd","1483612","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-08-06"
"46","NC-17","Travis Scott","1479244","https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2","2018-08-06"
